ENABLE,release_key,id,mst_enemy_character_id,character_unit_kind,role_type,color,sort_order,hp,damage_knock_back_count,move_speed,well_distance,attack_power,attack_combo_cycle,mst_unit_ability_id1,drop_battle_point,mstTransformationEnemyStageParameterId,transformationConditionType,transformationConditionValue
e,999999999,c_jig_00001_jig_dungeon_Boss_Red,chara_jig_00001,Boss,Technical,Red,1,5000,2,41,0.3,100,5,,400,,None,
e,999999999,e_jig_00001_jig_dungeon_Normal_Colorless,enemy_jig_00001,Normal,Defense,Colorless,2,3500,2,31,0.25,50,1,,150,,None,
e,202604010,e_kai_00101_general_Normal_Colorless,enemy_kai_00101,Normal,Defense,Colorless,1,25000,1,45,0.11,350,1,,10,,,
e,999999999,c_kai_00001_general_Normal_Yellow,chara_kai_00001,Boss,Attack,Yellow,1,150000,3,35,0.35,700,6,,1000,,,
e,999999999,e_kai_00101_general_Normal_Colorless,enemy_kai_00101,Normal,Defense,Colorless,2,25000,1,45,0.11,350,1,,10,,,
e,999999999,e_glo_00001_kim1_challenge_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,1,10000,2,40,0.18,100,1,,100,,,
e,999999999,e_glo_00001_kim1_challenge_Normal_Red,enemy_glo_00001,Normal,Attack,Red,2,10000,2,40,0.18,100,1,,100,,,
e,999999999,c_kim_00001_kim1_challenge_Boss_Red,chara_kim_00001,Boss,Defense,Red,1,50000,2,40,0.18,100,5,,300,,None,
e,999999999,e_glo_00001_kim1_challenge_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,2,10000,2,40,0.18,100,1,,50,,None,
e,999999999,e_mag_00001_general_Normal_Colorless,enemy_mag_00001,Normal,Attack,Colorless,1,70000,1,35,0.3,1200,1,,100,,None,
e,999999999,e_mag_00101_general_Normal_Blue,enemy_mag_00101,Normal,Attack,Blue,2,10000,0,100,0.25,1500,1,,100,,None,
e,999999999,c_mag_00001_challange_Boss_Yellow,chara_mag_00001,Boss,Attack,Yellow,1,100000,3,35,0.3,500,6,,500,,None,
e,999999999,e_mag_00001_general_Normal_Colorless,enemy_mag_00001,Normal,Attack,Colorless,2,70000,1,35,0.3,1200,1,,100,,None,
e,999999999,e_glo_00001_general_osh_n_Normal_Yellow,enemy_glo_00001,Normal,Attack,Yellow,1,1000,,34,0.35,100,1,,100,,None,
e,999999999,e_glo_00002_general_osh_n_Normal_Colorless,enemy_glo_00002,Normal,Attack,Colorless,2,1000,,47,0.35,100,1,,100,,None,
e,999999999,c_osh_00001_general_osh_n_Boss_Colorless,chara_osh_00001,Boss,Technical,Colorless,1,1000,3,20,0.25,100,6,,500,,None,
e,999999999,e_glo_00001_general_osh_n_Normal_Yellow,enemy_glo_00001,Normal,Attack,Yellow,2,1000,0,34,0.35,100,1,,100,,None,
e,999999999,e_spy_00001_spy_dungeon_Normal_Colorless,enemy_spy_00001,Normal,Attack,Colorless,1,1000,1,40,0.32,200,1,,100,,,
e,999999999,e_spy_00101_spy_dungeon_Normal_Colorless,enemy_spy_00101,Normal,Attack,Colorless,2,1000,1,38,0.20,200,1,,100,,,
e,999999999,c_spy_00101_spy_dungeon_Boss_Blue,chara_spy_00101,Boss,Attack,Blue,1,50000,3,40,0.35,15000,6,,1000,,,
e,999999999,e_spy_00001_spy_dungeon_Normal_Colorless,enemy_spy_00001,Normal,Attack,Colorless,2,3000,2,40,0.4,500,1,,300,,,
e,999999999,e_sum_00001_general_Normal_Colorless,enemy_sum_00001,Normal,Defense,Colorless,1,15000,1,40,0.2,200,1,,10,,,
e,999999999,e_sum_00001_general_Normal_Yellow,enemy_sum_00001,Normal,Defense,Yellow,2,26000,1,40,0.2,300,1,,10,,,
e,999999999,c_sum_00101_general_Boss_Red,chara_sum_00101,Boss,Support,Red,1,190000,5,40,0.35,600,7,,50,,None,
e,999999999,e_sum_00001_general_Normal_Colorless,enemy_sum_00001,Normal,Defense,Colorless,2,15000,1,40,0.25,200,1,,50,,None,
e,999999999,e_sur_00101_general_Normal_Colorless,enemy_sur_00101,Normal,Defense,Colorless,901,3000,1,35,0.2,100,1,,10,,None,
e,999999999,e_sur_00101_general_Normal_Blue,enemy_sur_00101,Normal,Attack,Blue,902,15000,1,40,0.2,200,1,,10,,None,
e,999999999,e_sur_00101_general_Normal_Green,enemy_sur_00101,Normal,Attack,Green,903,22000,1,50,0.2,300,1,,10,,None,
e,999999999,c_sur_00101_general_Boss_Blue,chara_sur_00101,Boss,Attack,Blue,1,400000,3,45,0.35,700,7,,1000,,,
e,999999999,e_sur_00101_general_Normal_Colorless,enemy_sur_00101,Normal,Defense,Colorless,2,3000,1,35,0.3,100,1,,100,,,
e,999999999,e_glo_00001_tak_dungeon_Normal_Colorless,e_glo_00001_general_Normal_Colorless,Normal,Attack,Colorless,1,5000,1,34,0.25,250,1,,100,,,
e,999999999,c_tak_00001_tak_dungeon_Boss_Yellow,chara_tak_00001,Boss,Defense,Yellow,1,10000,5,25,0.35,300,5,,50,,None,
e,999999999,e_glo_00001_general_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,2,5000,1,34,0.25,100,1,,50,,None,
e,999999999,e_glo_00001_you_dungeon_Normal_Colorless,enemy_glo_00001,Normal,Attack,Colorless,1,1000,,30,0.3,100,1,,100,,None,
e,999999999,c_you_00001_you_dungeon_Boss_Red,chara_you_00001,Boss,Attack,Red,1,10000,3,45,0.35,500,6,,1000,,None,
e,999999999,e_glo_00001_you_dungeon_Normal_Colorless,enemy_glo_00001,Normal,Balance,Colorless,2,3000,1,45,0.30,400,1,,200,,None,
e,999999999,c_yuw_00001_dungeon_Normal_Yellow,chara_yuw_00001,Normal,Attack,Yellow,8015,10000,3,34,0.24,320,5,,100,,None,
e,999999999,c_yuw_00101_dungeon_Normal_Green,chara_yuw_00101,Normal,Technical,Green,8016,12000,2,29,0.25,280,5,,100,,None,
e,999999999,c_yuw_00301_yuw_dungeon_Boss_Blue,chara_yuw_00301,Boss,Technical,Blue,1,15000,3,29,0.23,800,6,,1000,,None,
e,999999999,c_yuw_00001_yuw_dungeon_Normal_Yellow,chara_yuw_00001,Normal,Attack,Yellow,2,10000,1,34,0.24,320,1,,300,,None,
