ENABLE,id,mst_auto_player_sequence_id,mst_auto_player_sequence_set_id,bgm_asset_key,boss_bgm_asset_key,loop_background_asset_key,player_outpost_asset_key,mst_page_id,mst_enemy_outpost_id,mst_defense_target_id,boss_mst_enemy_stage_parameter_id,boss_count,normal_enemy_hp_coef,normal_enemy_attack_coef,normal_enemy_speed_coef,boss_enemy_hp_coef,boss_enemy_attack_coef,boss_enemy_speed_coef,release_key
e,plan_test_stage_poison01,plan_test_stage_poison01,plan_test_stage_poison01,SSE_SBG_003_002,,,,plan_test_stage_poison01,1,,1,,100,0.01,1,100,0.01,1,999999999
e,plan_test_stage_normal01,plan_test_stage_normal01,plan_test_stage_normal01,SSE_SBG_003_002,,,,plan_test_stage_normal01,1,,1,,100,0.01,1,100,0.01,1,999999999
e,plan_test_stage_normal01_02,plan_test_stage_normal01_02,plan_test_stage_normal01_02,SSE_SBG_003_002,,,,plan_test_stage_normal01,1,,1,,100,0.01,1,100,0.01,1,999999999
e,plan_test_stage_normal01_03,plan_test_stage_normal01_03,plan_test_stage_normal01_03,SSE_SBG_003_002,,,,plan_test_stage_normal01,1,,1,,100,0.01,1,100,0.01,1,999999999
e,plan_test_stage_normal01_04,plan_test_stage_normal01_04,plan_test_stage_normal01_04,SSE_SBG_003_002,,,,plan_test_stage_normal01,1,,1,,100,0.01,1,100,0.01,1,999999999
e,develop_advent_00001,develop_advent_battle,develop_advent_battle,SSE_SBG_003_002,,,,normal_jig_00001,normal_jig_00001,,1,,1,1,1,1,1,1,202509010
e,develop_advent_battle,develop_advent_battle,develop_advent_battle,SSE_SBG_003_002,,jig_00002,,page_develop_002,develop_advent_battle,,,,1,1,1,1,1,1,202509010
e,tutorial_1,tutorial_1,tutorial_1,SSE_SBG_003_002,,glo_00001,,tutorial,tutorial,,1,,1,1,1,1,1,1,202509010
e,tutorial_2,tutorial_2,tutorial_2,SSE_SBG_003_002,,glo_00001,,tutorial_2,tutorial,,1,,1,1,1,1,1,1,202509010
e,tutorial_3,tutorial_3,tutorial_3,SSE_SBG_003_002,,glo_00001,,tutorial,tutorial,,1,,1,1,1,1,1,1,202509010
e,default_pvp,,,SSE_SBG_003_007,,,,default_pvp,pvp,,1,,1,1,1,1,1,1,202509010
e,pvp_202509010_01,,,SSE_SBG_003_007,,,,pvp_202509010_01,pvp,,1,,1,1,1,1,1,1,202509010
e,test_pvp,,,SSE_SBG_003_007,,,,test_pvp,pvp,,1,,1,1,1,1,1,1,999999999
e,pvp_spy_01,,,SSE_SBG_003_007,,,,pvp_spy_01,pvp,,1,,1,1,1,1,1,1,202510010
e,pvp_dan_01,,,SSE_SBG_003_007,,,,pvp_dan_01,pvp,,1,,1,1,1,1,1,1,202510010
e,pvp_mag_01,,,SSE_SBG_003_007,,,,pvp_mag_01,pvp,,1,,1,1,1,1,1,1,202511010
e,pvp_spy_02,,,SSE_SBG_003_007,,,,pvp_spy_02,pvp,,1,,1,1,1,1,1,1,202510010
e,pvp_yuw_01,,,SSE_SBG_003_007,,,,pvp_yuw_01,pvp,,1,,1,1,1,1,1,1,202511020
e,pvp_yuw_02,,,SSE_SBG_003_007,,,,pvp_yuw_02,pvp,,1,,1,1,1,1,1,1,202511020
e,pvp_sur_01,,,SSE_SBG_003_007,,,,pvp_sur_01,pvp,,1,,1,1,1,1,1,1,202512010
e,pvp_sur_02,,,SSE_SBG_003_007,,,,pvp_sur_02,pvp,,1,,1,1,1,1,1,1,202512010
e,pvp_Xmas_01,,,SSE_SBG_003_007,,,,pvp_Xmas_01,pvp,,1,,1,1,1,1,1,1,202512015
e,pvp_osh_01,,,SSE_SBG_003_007,,,,pvp_osh_01,pvp,,1,,1,1,1,1,1,1,202512020
e,pvp_jig_01,,,SSE_SBG_003_007,,,,pvp_jig_01,pvp,,1,,1,1,1,1,1,1,202601010
e,pvp_jig_02,,,SSE_SBG_003_007,,,,pvp_jig_02,pvp,,1,,1,1,1,1,1,1,202601010
e,pvp_you_01,,,SSE_SBG_003_007,,,,pvp_you_01,pvp,,1,,1,1,1,1,1,1,202602010
e,pvp_you_02,,,SSE_SBG_003_007,,,,pvp_you_02,pvp,,1,,1,1,1,1,1,1,202602010
e,pvp_kim_01,,,SSE_SBG_003_007,,,,pvp_kim_01,pvp,,1,,1,1,1,1,1,1,202602020
e,pvp_kim_02,,,SSE_SBG_003_007,,,,pvp_kim_02,pvp,,1,,1,1,1,1,1,1,202602020
e,pvp_hut_01,,,SSE_SBG_003_007,,,,pvp_hut_01,pvp,,1,,1,1,1,1,1,1,202603010
e,pvp_hut_02,,,SSE_SBG_003_007,,,,pvp_hut_02,pvp,,1,,1,1,1,1,1,1,202603010
e,pvp_half_01,,,SSE_SBG_003_007,,,,pvp_half_01,pvp,,1,,1,1,1,1,1,1,202603020
e,pvp_half_02,,,SSE_SBG_003_007,,,,pvp_half_02,pvp,,1,,1,1,1,1,1,1,202603025
e,enhance_00001,,,SSE_SBG_003_002,,,,enhance_00001,enhance_glo_00001,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00001,normal_spy_00001,normal_spy_00001,SSE_SBG_003_002,,spy_00005,,normal_spy_00001,normal_spy_00001,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00002,normal_spy_00002,normal_spy_00002,SSE_SBG_003_002,,spy_00005,,normal_spy_00002,normal_spy_00002,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00003,normal_spy_00003,normal_spy_00003,SSE_SBG_003_002,,spy_00002,,normal_spy_00003,normal_spy_00003,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00004,normal_spy_00004,normal_spy_00004,SSE_SBG_003_001,,spy_00002,,normal_spy_00004,normal_spy_00004,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00005,normal_spy_00005,normal_spy_00005,SSE_SBG_003_003,,spy_00002,,normal_spy_00005,normal_spy_00005,,1,,1,1,1,1,1,1,202509010
e,normal_spy_00006,normal_spy_00006,normal_spy_00006,SSE_SBG_003_002,,spy_00001,,normal_spy_00006,normal_spy_00006,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00001,hard_spy_00001,hard_spy_00001,SSE_SBG_003_002,,,,hard_spy_00001,hard_spy_00001,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00002,hard_spy_00002,hard_spy_00002,SSE_SBG_003_002,,,,hard_spy_00002,hard_spy_00002,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00003,hard_spy_00003,hard_spy_00003,SSE_SBG_003_002,,,,hard_spy_00003,hard_spy_00003,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00004,hard_spy_00004,hard_spy_00004,SSE_SBG_003_002,,,,hard_spy_00004,hard_spy_00004,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00005,hard_spy_00005,hard_spy_00005,SSE_SBG_003_002,,,,hard_spy_00005,hard_spy_00005,,1,,1,1,1,1,1,1,202509010
e,hard_spy_00006,hard_spy_00006,hard_spy_00006,SSE_SBG_003_002,,,,hard_spy_00006,hard_spy_00006,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00001,veryhard_spy_00001,veryhard_spy_00001,SSE_SBG_003_002,,,,veryhard_spy_00001,veryhard_spy_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00002,veryhard_spy_00002,veryhard_spy_00002,SSE_SBG_003_002,,,,veryhard_spy_00002,veryhard_spy_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00003,veryhard_spy_00003,veryhard_spy_00003,SSE_SBG_003_002,,,,veryhard_spy_00003,veryhard_spy_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00004,veryhard_spy_00004,veryhard_spy_00004,SSE_SBG_003_002,,,,veryhard_spy_00004,veryhard_spy_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00005,veryhard_spy_00005,veryhard_spy_00005,SSE_SBG_003_002,,,,veryhard_spy_00005,veryhard_spy_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_spy_00006,veryhard_spy_00006,veryhard_spy_00006,SSE_SBG_003_002,,,,veryhard_spy_00006,veryhard_spy_00006,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00001,normal_gom_00001,normal_gom_00001,SSE_SBG_003_006,,gom_00001,gom_ally_0001,normal_gom_00001,normal_gom_00001,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00002,normal_gom_00002,normal_gom_00002,SSE_SBG_003_006,,gom_00001,gom_ally_0001,normal_gom_00002,normal_gom_00002,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00003,normal_gom_00003,normal_gom_00003,SSE_SBG_003_006,,gom_00001,gom_ally_0001,normal_gom_00003,normal_gom_00003,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00004,normal_gom_00004,normal_gom_00004,SSE_SBG_003_006,,gom_00002,gom_ally_0001,normal_gom_00004,normal_gom_00004,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00005,normal_gom_00005,normal_gom_00005,SSE_SBG_003_006,,gom_00002,gom_ally_0001,normal_gom_00005,normal_gom_00005,,1,,1,1,1,1,1,1,202509010
e,normal_gom_00006,normal_gom_00006,normal_gom_00006,SSE_SBG_003_006,,gom_00002,,normal_gom_00006,normal_gom_00006,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00001,hard_gom_00001,hard_gom_00001,SSE_SBG_003_006,,,gom_ally_0001,hard_gom_00001,hard_gom_00001,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00002,hard_gom_00002,hard_gom_00002,SSE_SBG_003_006,,,gom_ally_0001,hard_gom_00002,hard_gom_00002,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00003,hard_gom_00003,hard_gom_00003,SSE_SBG_003_006,,,gom_ally_0001,hard_gom_00003,hard_gom_00003,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00004,hard_gom_00004,hard_gom_00004,SSE_SBG_003_006,,,gom_ally_0001,hard_gom_00004,hard_gom_00004,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00005,hard_gom_00005,hard_gom_00005,SSE_SBG_003_006,,,gom_ally_0001,hard_gom_00005,hard_gom_00005,,1,,1,1,1,1,1,1,202509010
e,hard_gom_00006,hard_gom_00006,hard_gom_00006,SSE_SBG_003_006,,,,hard_gom_00006,hard_gom_00006,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00001,veryhard_gom_00001,veryhard_gom_00001,SSE_SBG_003_006,,,gom_ally_0001,veryhard_gom_00001,veryhard_gom_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00002,veryhard_gom_00002,veryhard_gom_00002,SSE_SBG_003_006,,,,veryhard_gom_00002,veryhard_gom_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00003,veryhard_gom_00003,veryhard_gom_00003,SSE_SBG_003_006,,,gom_ally_0001,veryhard_gom_00003,veryhard_gom_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00004,veryhard_gom_00004,veryhard_gom_00004,SSE_SBG_003_006,,,,veryhard_gom_00004,veryhard_gom_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00005,veryhard_gom_00005,veryhard_gom_00005,SSE_SBG_003_006,,,gom_ally_0001,veryhard_gom_00005,veryhard_gom_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_gom_00006,veryhard_gom_00006,veryhard_gom_00006,SSE_SBG_003_006,,,,veryhard_gom_00006,veryhard_gom_00006,,1,,1,1,1,1,1,1,202509010
e,normal_aka_00001,normal_aka_00001,normal_aka_00001,SSE_SBG_003_006,,glo_00001,,normal_aka_00001,normal_aka_00001,,1,,1,1,1,1,1,1,202509010
e,normal_aka_00002,normal_aka_00002,normal_aka_00002,SSE_SBG_003_006,,glo_00001,,normal_aka_00002,normal_aka_00002,,1,,1,1,1,1,1,1,202509010
e,normal_aka_00003,normal_aka_00003,normal_aka_00003,SSE_SBG_003_006,,glo_00001,,normal_aka_00003,normal_aka_00003,,1,,1,1,1,1,1,1,202509010
e,hard_aka_00001,hard_aka_00001,hard_aka_00001,SSE_SBG_003_006,,,,hard_aka_00001,hard_aka_00001,,1,,1,1,1,1,1,1,202509010
e,hard_aka_00002,hard_aka_00002,hard_aka_00002,SSE_SBG_003_006,,,,hard_aka_00002,hard_aka_00002,,1,,1,1,1,1,1,1,202509010
e,hard_aka_00003,hard_aka_00003,hard_aka_00003,SSE_SBG_003_006,,,,hard_aka_00003,hard_aka_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_aka_00001,veryhard_aka_00001,veryhard_aka_00001,SSE_SBG_003_006,,,,veryhard_aka_00001,veryhard_aka_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_aka_00002,veryhard_aka_00002,veryhard_aka_00002,SSE_SBG_003_006,,,,veryhard_aka_00002,veryhard_aka_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_aka_00003,veryhard_aka_00003,veryhard_aka_00003,SSE_SBG_003_006,,,,veryhard_aka_00003,veryhard_aka_00003,,1,,1,1,1,1,1,1,202509010
e,normal_glo1_00001,normal_glo1_00001,normal_glo1_00001,SSE_SBG_003_008,,glo_00001,,normal_glo1_00001,normal_glo1_00001,,1,,1,1,1,1,1,1,202509010
e,normal_glo1_00002,normal_glo1_00002,normal_glo1_00002,SSE_SBG_003_008,,glo_00002,,normal_glo1_00002,normal_glo1_00002,,1,,1,1,1,1,1,1,202509010
e,normal_glo1_00003,normal_glo1_00003,normal_glo1_00003,SSE_SBG_003_008,,glo_00022,,normal_glo1_00003,normal_glo1_00003,,1,,1,1,1,1,1,1,202509010
e,hard_glo1_00001,hard_glo1_00001,hard_glo1_00001,SSE_SBG_003_008,,,,hard_glo1_00001,hard_glo1_00001,,1,,1,1,1,1,1,1,202509010
e,hard_glo1_00002,hard_glo1_00002,hard_glo1_00002,SSE_SBG_003_008,,,,hard_glo1_00002,hard_glo1_00002,,1,,1,1,1,1,1,1,202509010
e,hard_glo1_00003,hard_glo1_00003,hard_glo1_00003,SSE_SBG_003_008,,,,hard_glo1_00003,hard_glo1_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo1_00001,veryhard_glo1_00001,veryhard_glo1_00001,SSE_SBG_003_008,,,,veryhard_glo1_00001,veryhard_glo1_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo1_00002,veryhard_glo1_00002,veryhard_glo1_00002,SSE_SBG_003_008,,,,veryhard_glo1_00002,veryhard_glo1_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo1_00003,veryhard_glo1_00003,veryhard_glo1_00003,SSE_SBG_003_008,,,,veryhard_glo1_00003,veryhard_glo1_00003,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00001,normal_dan_00001,normal_dan_00001,SSE_SBG_003_001,,dan_00005,,normal_dan_00001,normal_dan_00001,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00002,normal_dan_00002,normal_dan_00002,SSE_SBG_003_001,,dan_00006,,normal_dan_00002,normal_dan_00002,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00003,normal_dan_00003,normal_dan_00003,SSE_SBG_003_001,,dan_00007,,normal_dan_00003,normal_dan_00003,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00004,normal_dan_00004,normal_dan_00004,SSE_SBG_003_001,,dan_00007,,normal_dan_00004,normal_dan_00004,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00005,normal_dan_00005,normal_dan_00005,SSE_SBG_003_001,,dan_00005,,normal_dan_00005,normal_dan_00005,,1,,1,1,1,1,1,1,202509010
e,normal_dan_00006,normal_dan_00006,normal_dan_00006,SSE_SBG_003_001,,dan_00007,,normal_dan_00006,normal_dan_00006,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00001,hard_dan_00001,hard_dan_00001,SSE_SBG_003_001,,,,hard_dan_00001,hard_dan_00001,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00002,hard_dan_00002,hard_dan_00002,SSE_SBG_003_001,,,,hard_dan_00002,hard_dan_00002,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00003,hard_dan_00003,hard_dan_00003,SSE_SBG_003_001,,,,hard_dan_00003,hard_dan_00003,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00004,hard_dan_00004,hard_dan_00004,SSE_SBG_003_001,,,,hard_dan_00004,hard_dan_00004,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00005,hard_dan_00005,hard_dan_00005,SSE_SBG_003_001,,,,hard_dan_00005,hard_dan_00005,,1,,1,1,1,1,1,1,202509010
e,hard_dan_00006,hard_dan_00006,hard_dan_00006,SSE_SBG_003_001,,,,hard_dan_00006,hard_dan_00006,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00001,veryhard_dan_00001,veryhard_dan_00001,SSE_SBG_003_001,,,,veryhard_dan_00001,veryhard_dan_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00002,veryhard_dan_00002,veryhard_dan_00002,SSE_SBG_003_001,,,,veryhard_dan_00002,veryhard_dan_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00003,veryhard_dan_00003,veryhard_dan_00003,SSE_SBG_003_001,,,,veryhard_dan_00003,veryhard_dan_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00004,veryhard_dan_00004,veryhard_dan_00004,SSE_SBG_003_001,,,,veryhard_dan_00004,veryhard_dan_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00005,veryhard_dan_00005,veryhard_dan_00005,SSE_SBG_003_001,,,,veryhard_dan_00005,veryhard_dan_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_dan_00006,veryhard_dan_00006,veryhard_dan_00006,SSE_SBG_003_001,,,,veryhard_dan_00006,veryhard_dan_00006,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00001,normal_jig_00001,normal_jig_00001,SSE_SBG_003_003,,jig_00003,,normal_jig_00001,normal_jig_00001,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00002,normal_jig_00002,normal_jig_00002,SSE_SBG_003_003,,jig_00002,,normal_jig_00002,normal_jig_00002,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00003,normal_jig_00003,normal_jig_00003,SSE_SBG_003_003,,jig_00002,,normal_jig_00003,normal_jig_00003,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00004,normal_jig_00004,normal_jig_00004,SSE_SBG_003_003,,jig_00002,,normal_jig_00004,normal_jig_00004,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00005,normal_jig_00005,normal_jig_00005,SSE_SBG_003_003,,jig_00003,,normal_jig_00005,normal_jig_00005,,1,,1,1,1,1,1,1,202509010
e,normal_jig_00006,normal_jig_00006,normal_jig_00006,SSE_SBG_003_003,,jig_00003,,normal_jig_00006,normal_jig_00006,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00001,hard_jig_00001,hard_jig_00001,SSE_SBG_003_003,,,,hard_jig_00001,hard_jig_00001,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00002,hard_jig_00002,hard_jig_00002,SSE_SBG_003_003,,,,hard_jig_00002,hard_jig_00002,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00003,hard_jig_00003,hard_jig_00003,SSE_SBG_003_003,,,,hard_jig_00003,hard_jig_00003,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00004,hard_jig_00004,hard_jig_00004,SSE_SBG_003_003,,,,hard_jig_00004,hard_jig_00004,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00005,hard_jig_00005,hard_jig_00005,SSE_SBG_003_003,,,,hard_jig_00005,hard_jig_00005,,1,,1,1,1,1,1,1,202509010
e,hard_jig_00006,hard_jig_00006,hard_jig_00006,SSE_SBG_003_003,,,,hard_jig_00006,hard_jig_00006,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00001,veryhard_jig_00001,veryhard_jig_00001,SSE_SBG_003_003,,,,veryhard_jig_00001,veryhard_jig_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00002,veryhard_jig_00002,veryhard_jig_00002,SSE_SBG_003_003,,,,veryhard_jig_00002,veryhard_jig_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00003,veryhard_jig_00003,veryhard_jig_00003,SSE_SBG_003_003,,,,veryhard_jig_00003,veryhard_jig_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00004,veryhard_jig_00004,veryhard_jig_00004,SSE_SBG_003_003,,,,veryhard_jig_00004,veryhard_jig_00004,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00005,veryhard_jig_00005,veryhard_jig_00005,SSE_SBG_003_003,,,,veryhard_jig_00005,veryhard_jig_00005,,1,,1,1,1,1,1,1,202509010
e,veryhard_jig_00006,veryhard_jig_00006,veryhard_jig_00006,SSE_SBG_003_003,,,,veryhard_jig_00006,veryhard_jig_00006,,1,,1,1,1,1,1,1,202509010
e,normal_tak_00001,normal_tak_00001,normal_tak_00001,SSE_SBG_003_002,,glo_00004,,normal_tak_00001,normal_tak_00001,,1,,1,1,1,1,1,1,202509010
e,normal_tak_00002,normal_tak_00002,normal_tak_00002,SSE_SBG_003_002,,glo_00004,,normal_tak_00002,normal_tak_00002,,1,,1,1,1,1,1,1,202509010
e,normal_tak_00003,normal_tak_00003,normal_tak_00003,SSE_SBG_003_002,,glo_00004,,normal_tak_00003,normal_tak_00003,,1,,1,1,1,1,1,1,202509010
e,hard_tak_00001,hard_tak_00001,hard_tak_00001,SSE_SBG_003_002,,,,hard_tak_00001,hard_tak_00001,,1,,1,1,1,1,1,1,202509010
e,hard_tak_00002,hard_tak_00002,hard_tak_00002,SSE_SBG_003_002,,,,hard_tak_00002,hard_tak_00002,,1,,1,1,1,1,1,1,202509010
e,hard_tak_00003,hard_tak_00003,hard_tak_00003,SSE_SBG_003_002,,,,hard_tak_00003,hard_tak_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_tak_00001,veryhard_tak_00001,veryhard_tak_00001,SSE_SBG_003_002,,,,veryhard_tak_00001,veryhard_tak_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_tak_00002,veryhard_tak_00002,veryhard_tak_00002,SSE_SBG_003_002,,,,veryhard_tak_00002,veryhard_tak_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_tak_00003,veryhard_tak_00003,veryhard_tak_00003,SSE_SBG_003_002,,,,veryhard_tak_00003,veryhard_tak_00003,,1,,1,1,1,1,1,1,202509010
e,normal_glo2_00001,normal_glo2_00001,normal_glo2_00001,SSE_SBG_003_008,,glo_00004,,normal_glo2_00001,normal_glo2_00001,,1,,1,1,1,1,1,1,202509010
e,normal_glo2_00002,normal_glo2_00002,normal_glo2_00002,SSE_SBG_003_008,,glo_00009,,normal_glo2_00002,normal_glo2_00002,,1,,1,1,1,1,1,1,202509010
e,normal_glo2_00003,normal_glo2_00003,normal_glo2_00003,SSE_SBG_003_008,,glo_00009,,normal_glo2_00003,normal_glo2_00003,,1,,1,1,1,1,1,1,202509010
e,hard_glo2_00001,hard_glo2_00001,hard_glo2_00001,SSE_SBG_003_008,,,,hard_glo2_00001,hard_glo2_00001,,1,,1,1,1,1,1,1,202509010
e,hard_glo2_00002,hard_glo2_00002,hard_glo2_00002,SSE_SBG_003_008,,,,hard_glo2_00002,hard_glo2_00002,,1,,1,1,1,1,1,1,202509010
e,hard_glo2_00003,hard_glo2_00003,hard_glo2_00003,SSE_SBG_003_008,,,,hard_glo2_00003,hard_glo2_00003,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo2_00001,veryhard_glo2_00001,veryhard_glo2_00001,SSE_SBG_003_008,,,,veryhard_glo2_00001,veryhard_glo2_00001,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo2_00002,veryhard_glo2_00002,veryhard_glo2_00002,SSE_SBG_003_008,,,,veryhard_glo2_00002,veryhard_glo2_00002,,1,,1,1,1,1,1,1,202509010
e,veryhard_glo2_00003,veryhard_glo2_00003,veryhard_glo2_00003,SSE_SBG_003_008,,,,veryhard_glo2_00003,veryhard_glo2_00003,,1,,1,1,1,1,1,1,202509010
e,normal_chi_00001,normal_chi_00001,normal_chi_00001,SSE_SBG_003_001,,glo_00016,,normal_chi_00001,normal_chi_00001,,1,,1,1,1,1,1,1,202509010
e,normal_chi_00002,normal_chi_00002,normal_chi_00002,SSE_SBG_003_001,,glo_00016,,normal_chi_00002,normal_chi_00002,,1,,1,1,1,1,1,1,202509010
e,normal_chi_00003,normal_chi_00003,normal_chi_00003,SSE_SBG_003_001,,glo_00008,,normal_chi_00003,normal_chi_00003,,1,,1,1,1,1,1,1,202509010
e,normal_chi_00004,normal_chi_00004,normal_chi_00004,SSE_SBG_003_001,,dan_00006,,normal_chi_00004,normal_chi_00004,normal_chi_00004_nyako,1,,1,1,1,1,1,1,202509010
