ENABLE,id,release_key,mst_mission_event_daily_bonus_schedule_id,login_day_count,mst_mission_reward_group_id,sort_order,備考
e,event_spy_00001_daily_bonus_3,202510010,event_spy_00001_daily_bonus,3,event_spy_00001_daily_bonus_3,1,カラーメモリー・ブルー
e,event_spy_00001_daily_bonus_4,202510010,event_spy_00001_daily_bonus,4,event_spy_00001_daily_bonus_4,1,スペシャルガシャチケット
e,event_spy_00001_daily_bonus_5,202510010,event_spy_00001_daily_bonus,5,event_spy_00001_daily_bonus_5,1,メモリーフラグメント・初級
e,event_spy_00001_daily_bonus_6,202510010,event_spy_00001_daily_bonus,6,event_spy_00001_daily_bonus_6,1,メモリーフラグメント・中級
e,event_spy_00001_daily_bonus_7,202510010,event_spy_00001_daily_bonus,7,event_spy_00001_daily_bonus_7,1,カラーメモリー・イエロー
e,event_spy_00001_daily_bonus_8,202510010,event_spy_00001_daily_bonus,8,event_spy_00001_daily_bonus_8,1,プリズム
e,event_spy_00001_daily_bonus_9,202510010,event_spy_00001_daily_bonus,9,event_spy_00001_daily_bonus_9,1,ピックアップガシャチケット
e,event_spy_00001_daily_bonus_10,202510010,event_spy_00001_daily_bonus,10,event_spy_00001_daily_bonus_10,1,コイン
e,event_spy_00001_daily_bonus_11,202510010,event_spy_00001_daily_bonus,11,event_spy_00001_daily_bonus_11,1,カラーメモリー・レッド
e,event_spy_00001_daily_bonus_12,202510010,event_spy_00001_daily_bonus,12,event_spy_00001_daily_bonus_12,1,スペシャルガシャチケット
e,event_spy_00001_daily_bonus_13,202510010,event_spy_00001_daily_bonus,13,event_spy_00001_daily_bonus_13,1,メモリーフラグメント・初級
e,event_spy_00001_daily_bonus_14,202510010,event_spy_00001_daily_bonus,14,event_spy_00001_daily_bonus_14,1,メモリーフラグメント・中級
e,event_spy_00001_daily_bonus_15,202510010,event_spy_00001_daily_bonus,15,event_spy_00001_daily_bonus_15,1,プリズム
e,event_spy_00001_daily_bonus_16,202510010,event_spy_00001_daily_bonus,16,event_spy_00001_daily_bonus_16,1,メモリーフラグメント・上級
e,event_dan_00001_daily_bonus_1,202510020,event_dan_00001_daily_bonus,1,event_dan_00001_daily_bonus_1,1,ピックアップガシャチケット
e,event_dan_00001_daily_bonus_2,202510020,event_dan_00001_daily_bonus,2,event_dan_00001_daily_bonus_2,1,コイン
e,event_dan_00001_daily_bonus_3,202510020,event_dan_00001_daily_bonus,3,event_dan_00001_daily_bonus_3,1,カラーメモリー・グリーン
e,event_dan_00001_daily_bonus_4,202510020,event_dan_00001_daily_bonus,4,event_dan_00001_daily_bonus_4,1,スペシャルガシャチケット
e,event_dan_00001_daily_bonus_5,202510020,event_dan_00001_daily_bonus,5,event_dan_00001_daily_bonus_5,1,メモリーフラグメント・初級
e,event_dan_00001_daily_bonus_6,202510020,event_dan_00001_daily_bonus,6,event_dan_00001_daily_bonus_6,1,メモリーフラグメント・中級
e,event_dan_00001_daily_bonus_7,202510020,event_dan_00001_daily_bonus,7,event_dan_00001_daily_bonus_7,1,カラーメモリー・グリーン
e,event_dan_00001_daily_bonus_8,202510020,event_dan_00001_daily_bonus,8,event_dan_00001_daily_bonus_8,1,プリズム
e,event_dan_00001_daily_bonus_9,202510020,event_dan_00001_daily_bonus,9,event_dan_00001_daily_bonus_9,1,ピックアップガシャチケット
e,event_dan_00001_daily_bonus_10,202510020,event_dan_00001_daily_bonus,10,event_dan_00001_daily_bonus_10,1,コイン
e,event_dan_00001_daily_bonus_11,202510020,event_dan_00001_daily_bonus,11,event_dan_00001_daily_bonus_11,1,スペシャルガシャチケット
e,event_dan_00001_daily_bonus_12,202510020,event_dan_00001_daily_bonus,12,event_dan_00001_daily_bonus_12,1,メモリーフラグメント・初級
e,event_dan_00001_daily_bonus_13,202510020,event_dan_00001_daily_bonus,13,event_dan_00001_daily_bonus_13,1,メモリーフラグメント・中級
e,event_dan_00001_daily_bonus_14,202510020,event_dan_00001_daily_bonus,14,event_dan_00001_daily_bonus_14,1,プリズム
e,event_dan_00001_daily_bonus_15,202510020,event_dan_00001_daily_bonus,15,event_dan_00001_daily_bonus_15,1,メモリーフラグメント・上級
e,event_mag_00001_daily_bonus_1,202511010,event_mag_00001_daily_bonus,1,event_mag_00001_daily_bonus_1,1,ピックアップガシャチケット
e,event_mag_00001_daily_bonus_2,202511010,event_mag_00001_daily_bonus,2,event_mag_00001_daily_bonus_2,1,コイン
e,event_mag_00001_daily_bonus_3,202511010,event_mag_00001_daily_bonus,3,event_mag_00001_daily_bonus_3,1,プリズム
e,event_mag_00001_daily_bonus_4,202511010,event_mag_00001_daily_bonus,4,event_mag_00001_daily_bonus_4,1,カラーメモリー・レッド
e,event_mag_00001_daily_bonus_5,202511010,event_mag_00001_daily_bonus,5,event_mag_00001_daily_bonus_5,1,スペシャルガシャチケット
e,event_mag_00001_daily_bonus_6,202511010,event_mag_00001_daily_bonus,6,event_mag_00001_daily_bonus_6,1,メモリーフラグメント・初級
e,event_mag_00001_daily_bonus_7,202511010,event_mag_00001_daily_bonus,7,event_mag_00001_daily_bonus_7,1,メモリーフラグメント・中級
e,event_mag_00001_daily_bonus_8,202511010,event_mag_00001_daily_bonus,8,event_mag_00001_daily_bonus_8,1,カラーメモリー・グリーン
e,event_mag_00001_daily_bonus_9,202511010,event_mag_00001_daily_bonus,9,event_mag_00001_daily_bonus_9,1,プリズム
e,event_mag_00001_daily_bonus_10,202511010,event_mag_00001_daily_bonus,10,event_mag_00001_daily_bonus_10,1,コイン
e,event_mag_00001_daily_bonus_11,202511010,event_mag_00001_daily_bonus,11,event_mag_00001_daily_bonus_11,1,カラーメモリー・レッド
e,event_mag_00001_daily_bonus_12,202511010,event_mag_00001_daily_bonus,12,event_mag_00001_daily_bonus_12,1,ピックアップガシャチケット
e,event_mag_00001_daily_bonus_13,202511010,event_mag_00001_daily_bonus,13,event_mag_00001_daily_bonus_13,1,メモリーフラグメント・初級
e,event_mag_00001_daily_bonus_14,202511010,event_mag_00001_daily_bonus,14,event_mag_00001_daily_bonus_14,1,カラーメモリー・グリーン
e,event_mag_00001_daily_bonus_15,202511010,event_mag_00001_daily_bonus,15,event_mag_00001_daily_bonus_15,1,メモリーフラグメント・中級
e,event_mag_00001_daily_bonus_16,202511010,event_mag_00001_daily_bonus,16,event_mag_00001_daily_bonus_16,1,プリズム
e,event_mag_00001_daily_bonus_17,202511010,event_mag_00001_daily_bonus,17,event_mag_00001_daily_bonus_17,1,メモリーフラグメント・上級
e,event_mag_00001_daily_bonus_18,202511010,event_mag_00001_daily_bonus,18,event_mag_00001_daily_bonus_18,1,スペシャルガシャチケット
e,event_mag_00001_daily_bonus_19,202511010,event_mag_00001_daily_bonus,19,event_mag_00001_daily_bonus_19,1,カラーメモリー・グリーン
e,event_yuw_00001_daily_bonus_1,202511020,event_yuw_00001_daily_bonus,1,event_yuw_00001_daily_bonus_1,1,ピックアップガシャチケット
e,event_yuw_00001_daily_bonus_2,202511020,event_yuw_00001_daily_bonus,2,event_yuw_00001_daily_bonus_2,1,コイン
e,event_yuw_00001_daily_bonus_3,202511020,event_yuw_00001_daily_bonus,3,event_yuw_00001_daily_bonus_3,1,プリズム
e,event_yuw_00001_daily_bonus_4,202511020,event_yuw_00001_daily_bonus,4,event_yuw_00001_daily_bonus_4,1,カラーメモリー・レッド
e,event_yuw_00001_daily_bonus_5,202511020,event_yuw_00001_daily_bonus,5,event_yuw_00001_daily_bonus_5,1,カラーメモリー・ブルー
e,event_yuw_00001_daily_bonus_6,202511020,event_yuw_00001_daily_bonus,6,event_yuw_00001_daily_bonus_6,1,メモリーフラグメント・初級
e,event_yuw_00001_daily_bonus_7,202511020,event_yuw_00001_daily_bonus,7,event_yuw_00001_daily_bonus_7,1,プリズム
e,event_yuw_00001_daily_bonus_8,202511020,event_yuw_00001_daily_bonus,8,event_yuw_00001_daily_bonus_8,1,スペシャルガシャチケット
e,event_yuw_00001_daily_bonus_9,202511020,event_yuw_00001_daily_bonus,9,event_yuw_00001_daily_bonus_9,1,メモリーフラグメント・中級
e,event_yuw_00001_daily_bonus_10,202511020,event_yuw_00001_daily_bonus,10,event_yuw_00001_daily_bonus_10,1,カラーメモリー・レッド
e,event_yuw_00001_daily_bonus_11,202511020,event_yuw_00001_daily_bonus,11,event_yuw_00001_daily_bonus_11,1,カラーメモリー・ブルー
e,event_yuw_00001_daily_bonus_12,202511020,event_yuw_00001_daily_bonus,12,event_yuw_00001_daily_bonus_12,1,スペシャルガシャチケット
e,event_yuw_00001_daily_bonus_13,202511020,event_yuw_00001_daily_bonus,13,event_yuw_00001_daily_bonus_13,1,ピックアップガシャチケット
e,event_sur_00001_daily_bonus_1,202512010,event_sur_00001_daily_bonus,1,event_sur_00001_daily_bonus_1,1,ピックアップガシャチケット
e,event_sur_00001_daily_bonus_2,202512010,event_sur_00001_daily_bonus,2,event_sur_00001_daily_bonus_2,1,コイン
e,event_sur_00001_daily_bonus_3,202512010,event_sur_00001_daily_bonus,3,event_sur_00001_daily_bonus_3,1,プリズム
e,event_sur_00001_daily_bonus_4,202512010,event_sur_00001_daily_bonus,4,event_sur_00001_daily_bonus_4,1,スペシャルガシャチケット
e,event_sur_00001_daily_bonus_5,202512010,event_sur_00001_daily_bonus,5,event_sur_00001_daily_bonus_5,1,カラーメモリー・レッド
e,event_sur_00001_daily_bonus_6,202512010,event_sur_00001_daily_bonus,6,event_sur_00001_daily_bonus_6,1,カラーメモリー・イエロー
e,event_sur_00001_daily_bonus_7,202512010,event_sur_00001_daily_bonus,7,event_sur_00001_daily_bonus_7,1,プリズム
e,event_sur_00001_daily_bonus_8,202512010,event_sur_00001_daily_bonus,8,event_sur_00001_daily_bonus_8,1,ピックアップガシャチケット
e,event_sur_00001_daily_bonus_9,202512010,event_sur_00001_daily_bonus,9,event_sur_00001_daily_bonus_9,1,メモリーフラグメント・初級
e,event_sur_00001_daily_bonus_10,202512010,event_sur_00001_daily_bonus,10,event_sur_00001_daily_bonus_10,1,メモリーフラグメント・中級
e,event_sur_00001_daily_bonus_11,202512010,event_sur_00001_daily_bonus,11,event_sur_00001_daily_bonus_11,1,プリズム
e,event_sur_00001_daily_bonus_12,202512010,event_sur_00001_daily_bonus,12,event_sur_00001_daily_bonus_12,1,ピックアップガシャチケット
e,event_sur_00001_daily_bonus_13,202512010,event_sur_00001_daily_bonus,13,event_sur_00001_daily_bonus_13,1,メモリーフラグメント・初級
e,event_sur_00001_daily_bonus_14,202512010,event_sur_00001_daily_bonus,14,event_sur_00001_daily_bonus_14,1,コイン
e,event_sur_00001_daily_bonus_15,202512010,event_sur_00001_daily_bonus,15,event_sur_00001_daily_bonus_15,1,プリズム
e,event_sur_00001_daily_bonus_16,202512010,event_sur_00001_daily_bonus,16,event_sur_00001_daily_bonus_16,1,スペシャルガシャチケット
e,event_sur_00001_daily_bonus_17,202512010,event_sur_00001_daily_bonus,17,event_sur_00001_daily_bonus_17,1,メモリーフラグメント・初級
e,event_sur_00001_daily_bonus_18,202512010,event_sur_00001_daily_bonus,18,event_sur_00001_daily_bonus_18,1,コイン
e,event_sur_00001_daily_bonus_19,202512010,event_sur_00001_daily_bonus,19,event_sur_00001_daily_bonus_19,1,カラーメモリー・レッド
e,event_sur_00001_daily_bonus_20,202512010,event_sur_00001_daily_bonus,20,event_sur_00001_daily_bonus_20,1,カラーメモリー・イエロー
e,event_sur_00001_daily_bonus_21,202512010,event_sur_00001_daily_bonus,21,event_sur_00001_daily_bonus_21,1,メモリーフラグメント・初級
e,event_sur_00001_daily_bonus_22,202512010,event_sur_00001_daily_bonus,22,event_sur_00001_daily_bonus_22,1,メモリーフラグメント・中級
e,event_sur_00001_daily_bonus_23,202512010,event_sur_00001_daily_bonus,23,event_sur_00001_daily_bonus_23,1,メモリーフラグメント・初級
e,event_sur_00001_daily_bonus_24,202512010,event_sur_00001_daily_bonus,24,event_sur_00001_daily_bonus_24,1,プリズム
e,event_osh_00001_daily_bonus_01,202512020,event_osh_00001_daily_bonus,1,event_osh_00001_daily_bonus_01,1,【推しの子】SSR確定ガシャ
e,event_osh_00001_daily_bonus_02,202512020,event_osh_00001_daily_bonus,2,event_osh_00001_daily_bonus_02,1,プリズム
e,event_osh_00001_daily_bonus_03,202512020,event_osh_00001_daily_bonus,3,event_osh_00001_daily_bonus_03,1,いいジャンメダル【赤】
e,event_osh_00001_daily_bonus_04,202512020,event_osh_00001_daily_bonus,4,event_osh_00001_daily_bonus_04,1,ピックアップガシャチケット
e,event_osh_00001_daily_bonus_05,202512020,event_osh_00001_daily_bonus,5,event_osh_00001_daily_bonus_05,1,プリズム
e,event_osh_00001_daily_bonus_06,202512020,event_osh_00001_daily_bonus,6,event_osh_00001_daily_bonus_06,1,メモリーフラグメント・初級
e,event_osh_00001_daily_bonus_07,202512020,event_osh_00001_daily_bonus,7,event_osh_00001_daily_bonus_07,1,ピックアップガシャチケット
e,event_osh_00001_daily_bonus_08,202512020,event_osh_00001_daily_bonus,8,event_osh_00001_daily_bonus_08,1,プリズム
e,event_osh_00001_daily_bonus_09,202512020,event_osh_00001_daily_bonus,9,event_osh_00001_daily_bonus_09,1,コイン
e,event_osh_00001_daily_bonus_10,202512020,event_osh_00001_daily_bonus,10,event_osh_00001_daily_bonus_10,1,スペシャルガシャチケット
e,event_osh_00001_daily_bonus_11,202512020,event_osh_00001_daily_bonus,11,event_osh_00001_daily_bonus_11,1,メモリーフラグメント・中級
e,event_osh_00001_daily_bonus_12,202512020,event_osh_00001_daily_bonus,12,event_osh_00001_daily_bonus_12,1,コイン
e,event_osh_00001_daily_bonus_13,202512020,event_osh_00001_daily_bonus,13,event_osh_00001_daily_bonus_13,1,プリズム
e,event_osh_00001_daily_bonus_14,202512020,event_osh_00001_daily_bonus,14,event_osh_00001_daily_bonus_14,1,メモリーフラグメント・初級
e,event_osh_00001_daily_bonus_15,202512020,event_osh_00001_daily_bonus,15,event_osh_00001_daily_bonus_15,1,スペシャルガシャチケット
e,event_jig_00001_daily_bonus_01,202601010,event_jig_00001_daily_bonus,1,event_jig_00001_daily_bonus_01,1,ピックアップガシャチケット
e,event_jig_00001_daily_bonus_02,202601010,event_jig_00001_daily_bonus,2,event_jig_00001_daily_bonus_02,1,コイン
e,event_jig_00001_daily_bonus_03,202601010,event_jig_00001_daily_bonus,3,event_jig_00001_daily_bonus_03,1,プリズム
e,event_jig_00001_daily_bonus_04,202601010,event_jig_00001_daily_bonus,4,event_jig_00001_daily_bonus_04,1,メモリーフラグメント・初級
e,event_jig_00001_daily_bonus_05,202601010,event_jig_00001_daily_bonus,5,event_jig_00001_daily_bonus_05,1,メモリーフラグメント・中級
e,event_jig_00001_daily_bonus_06,202601010,event_jig_00001_daily_bonus,6,event_jig_00001_daily_bonus_06,1,カラーメモリー・グリーン
e,event_jig_00001_daily_bonus_07,202601010,event_jig_00001_daily_bonus,7,event_jig_00001_daily_bonus_07,1,スペシャルガシャチケット
e,event_jig_00001_daily_bonus_08,202601010,event_jig_00001_daily_bonus,8,event_jig_00001_daily_bonus_08,1,コイン
e,event_jig_00001_daily_bonus_09,202601010,event_jig_00001_daily_bonus,9,event_jig_00001_daily_bonus_09,1,プリズム
e,event_jig_00001_daily_bonus_10,202601010,event_jig_00001_daily_bonus,10,event_jig_00001_daily_bonus_10,1,メモリーフラグメント・初級
e,event_jig_00001_daily_bonus_11,202601010,event_jig_00001_daily_bonus,11,event_jig_00001_daily_bonus_11,1,カラーメモリー・レッド
e,event_jig_00001_daily_bonus_12,202601010,event_jig_00001_daily_bonus,12,event_jig_00001_daily_bonus_12,1,プリズム
e,event_jig_00001_daily_bonus_13,202601010,event_jig_00001_daily_bonus,13,event_jig_00001_daily_bonus_13,1,カラーメモリー・グリーン
e,event_jig_00001_daily_bonus_14,202601010,event_jig_00001_daily_bonus,14,event_jig_00001_daily_bonus_14,1,コイン
e,event_jig_00001_daily_bonus_15,202601010,event_jig_00001_daily_bonus,15,event_jig_00001_daily_bonus_15,1,カラーメモリー・レッド
e,event_jig_00001_daily_bonus_16,202601010,event_jig_00001_daily_bonus,16,event_jig_00001_daily_bonus_16,1,スペシャルガシャチケット
e,event_jig_00001_daily_bonus_17,202601010,event_jig_00001_daily_bonus,17,event_jig_00001_daily_bonus_17,1,ピックアップガシャチケット
e,event_you_00001_daily_bonus_01,202602015,event_you_00001_daily_bonus,1,event_you_00001_daily_bonus_01,1,ピックアップガシャチケット
e,event_you_00001_daily_bonus_02,202602015,event_you_00001_daily_bonus,2,event_you_00001_daily_bonus_02,1,コイン
e,event_you_00001_daily_bonus_03,202602015,event_you_00001_daily_bonus,3,event_you_00001_daily_bonus_03,1,プリズム
e,event_you_00001_daily_bonus_04,202602015,event_you_00001_daily_bonus,4,event_you_00001_daily_bonus_04,1,メモリーフラグメント・初級
e,event_you_00001_daily_bonus_05,202602015,event_you_00001_daily_bonus,5,event_you_00001_daily_bonus_05,1,メモリーフラグメント・中級
e,event_you_00001_daily_bonus_06,202602015,event_you_00001_daily_bonus,6,event_you_00001_daily_bonus_06,1,カラーメモリー・イエロー
e,event_you_00001_daily_bonus_07,202602015,event_you_00001_daily_bonus,7,event_you_00001_daily_bonus_07,1,スペシャルガシャチケット
e,event_you_00001_daily_bonus_08,202602015,event_you_00001_daily_bonus,8,event_you_00001_daily_bonus_08,1,コイン
e,event_you_00001_daily_bonus_09,202602015,event_you_00001_daily_bonus,9,event_you_00001_daily_bonus_09,1,プリズム
e,event_you_00001_daily_bonus_10,202602015,event_you_00001_daily_bonus,10,event_you_00001_daily_bonus_10,1,メモリーフラグメント・初級
e,event_you_00001_daily_bonus_11,202602015,event_you_00001_daily_bonus,11,event_you_00001_daily_bonus_11,1,カラーメモリー・レッド
e,event_you_00001_daily_bonus_12,202602015,event_you_00001_daily_bonus,12,event_you_00001_daily_bonus_12,1,コイン
e,event_you_00001_daily_bonus_13,202602015,event_you_00001_daily_bonus,13,event_you_00001_daily_bonus_13,1,ピックアップガシャチケット
e,event_you_00001_daily_bonus_14,202602015,event_you_00001_daily_bonus,14,event_you_00001_daily_bonus_14,1,スペシャルガシャチケット
e,event_kim_00001_daily_bonus_01,202602020,event_kim_00001_daily_bonus,1,event_kim_00001_daily_bonus_01,1,ピックアップガシャチケット
e,event_kim_00001_daily_bonus_02,202602020,event_kim_00001_daily_bonus,2,event_kim_00001_daily_bonus_02,1,コイン
e,event_kim_00001_daily_bonus_03,202602020,event_kim_00001_daily_bonus,3,event_kim_00001_daily_bonus_03,1,プリズム
e,event_kim_00001_daily_bonus_04,202602020,event_kim_00001_daily_bonus,4,event_kim_00001_daily_bonus_04,1,メモリーフラグメント・初級
e,event_kim_00001_daily_bonus_05,202602020,event_kim_00001_daily_bonus,5,event_kim_00001_daily_bonus_05,1,カラーメモリー・イエロー
e,event_kim_00001_daily_bonus_06,202602020,event_kim_00001_daily_bonus,6,event_kim_00001_daily_bonus_06,1,カラーメモリー・ブルー
e,event_kim_00001_daily_bonus_07,202602020,event_kim_00001_daily_bonus,7,event_kim_00001_daily_bonus_07,1,スペシャルガシャチケット
e,event_kim_00001_daily_bonus_08,202602020,event_kim_00001_daily_bonus,8,event_kim_00001_daily_bonus_08,1,コイン
e,event_kim_00001_daily_bonus_09,202602020,event_kim_00001_daily_bonus,9,event_kim_00001_daily_bonus_09,1,プリズム
e,event_kim_00001_daily_bonus_10,202602020,event_kim_00001_daily_bonus,10,event_kim_00001_daily_bonus_10,1,カラーメモリー・レッド
e,event_kim_00001_daily_bonus_11,202602020,event_kim_00001_daily_bonus,11,event_kim_00001_daily_bonus_11,1,カラーメモリー・グリーン
e,event_kim_00001_daily_bonus_12,202602020,event_kim_00001_daily_bonus,12,event_kim_00001_daily_bonus_12,1,メモリーフラグメント・中級
e,event_kim_00001_daily_bonus_13,202602020,event_kim_00001_daily_bonus,13,event_kim_00001_daily_bonus_13,1,ピックアップガシャチケット
e,event_kim_00001_daily_bonus_14,202602020,event_kim_00001_daily_bonus,14,event_kim_00001_daily_bonus_14,1,スペシャルガシャチケット
e,event_hut_00001_daily_bonus_01,202603010,event_hut_00001_daily_bonus,1,event_hut_00001_daily_bonus_01,1,ピックアップガシャチケット
e,event_hut_00001_daily_bonus_02,202603010,event_hut_00001_daily_bonus,2,event_hut_00001_daily_bonus_02,1,コイン
e,event_hut_00001_daily_bonus_03,202603010,event_hut_00001_daily_bonus,3,event_hut_00001_daily_bonus_03,1,プリズム
e,event_hut_00001_daily_bonus_04,202603010,event_hut_00001_daily_bonus,4,event_hut_00001_daily_bonus_04,1,メモリーフラグメント・初級
e,event_hut_00001_daily_bonus_05,202603010,event_hut_00001_daily_bonus,5,event_hut_00001_daily_bonus_05,1,メモリーフラグメント・中級
e,event_hut_00001_daily_bonus_06,202603010,event_hut_00001_daily_bonus,6,event_hut_00001_daily_bonus_06,1,カラーメモリー・ブルー
e,event_hut_00001_daily_bonus_07,202603010,event_hut_00001_daily_bonus,7,event_hut_00001_daily_bonus_07,1,スペシャルガシャチケット
e,event_hut_00001_daily_bonus_08,202603010,event_hut_00001_daily_bonus,8,event_hut_00001_daily_bonus_08,1,コイン
e,event_hut_00001_daily_bonus_09,202603010,event_hut_00001_daily_bonus,9,event_hut_00001_daily_bonus_09,1,プリズム
e,event_hut_00001_daily_bonus_10,202603010,event_hut_00001_daily_bonus,10,event_hut_00001_daily_bonus_10,1,メモリーフラグメント・初級
e,event_hut_00001_daily_bonus_11,202603010,event_hut_00001_daily_bonus,11,event_hut_00001_daily_bonus_11,1,カラーメモリー・グリーン
e,event_hut_00001_daily_bonus_12,202603010,event_hut_00001_daily_bonus,12,event_hut_00001_daily_bonus_12,1,コイン
e,event_hut_00001_daily_bonus_13,202603010,event_hut_00001_daily_bonus,13,event_hut_00001_daily_bonus_13,1,ピックアップガシャチケット
e,event_hut_00001_daily_bonus_14,202603010,event_hut_00001_daily_bonus,14,event_hut_00001_daily_bonus_14,1,スペシャルガシャチケット
e,event_hut_00002_daily_bonus_01,202603010,event_hut_00002_daily_bonus,1,event_hut_00002_daily_bonus_01,1,ピックアップガシャチケット
e,event_hut_00002_daily_bonus_02,202603010,event_hut_00002_daily_bonus,2,event_hut_00002_daily_bonus_02,1,コイン
e,event_hut_00002_daily_bonus_03,202603010,event_hut_00002_daily_bonus,3,event_hut_00002_daily_bonus_03,1,プリズム
e,event_hut_00002_daily_bonus_04,202603010,event_hut_00002_daily_bonus,4,event_hut_00002_daily_bonus_04,1,メモリーフラグメント・初級
e,event_hut_00002_daily_bonus_05,202603010,event_hut_00002_daily_bonus,5,event_hut_00002_daily_bonus_05,1,メモリーフラグメント・中級
e,event_hut_00002_daily_bonus_06,202603010,event_hut_00002_daily_bonus,6,event_hut_00002_daily_bonus_06,1,プリズム
e,event_hut_00002_daily_bonus_07,202603010,event_hut_00002_daily_bonus,7,event_hut_00002_daily_bonus_07,1,プリズム
e,event_hut_00002_daily_bonus_08,202603010,event_hut_00002_daily_bonus,8,event_hut_00002_daily_bonus_08,1,プリズム
e,event_hut_00002_daily_bonus_09,202603010,event_hut_00002_daily_bonus,9,event_hut_00002_daily_bonus_09,1,プリズム
e,event_glo_00002_daily_bonus_01,202603020,event_glo_00002_daily_bonus,1,event_glo_00002_daily_bonus_01,1,プリズム
e,event_glo_00002_daily_bonus_02,202603020,event_glo_00002_daily_bonus,2,event_glo_00002_daily_bonus_02,1,プリズム
e,event_glo_00002_daily_bonus_03,202603020,event_glo_00002_daily_bonus,3,event_glo_00002_daily_bonus_03,1,プリズム
e,event_glo_00002_daily_bonus_04,202603020,event_glo_00002_daily_bonus,4,event_glo_00002_daily_bonus_04,1,プリズム
e,event_glo_00002_daily_bonus_05,202603020,event_glo_00002_daily_bonus,5,event_glo_00002_daily_bonus_05,1,プリズム
e,event_glo_00002_daily_bonus_06,202603020,event_glo_00002_daily_bonus,6,event_glo_00002_daily_bonus_06,1,プリズム
e,event_glo_00002_daily_bonus_07,202603020,event_glo_00002_daily_bonus,7,event_glo_00002_daily_bonus_07,1,プリズム
e,event_glo_00002_daily_bonus_08,202603020,event_glo_00002_daily_bonus,8,event_glo_00002_daily_bonus_08,1,プリズム
e,event_glo_00002_daily_bonus_09,202603020,event_glo_00002_daily_bonus,9,event_glo_00002_daily_bonus_09,1,プリズム
e,event_glo_00002_daily_bonus_10,202603020,event_glo_00002_daily_bonus,10,event_glo_00002_daily_bonus_10,1,プリズム
e,event_glo_00002_daily_bonus_11,202603020,event_glo_00002_daily_bonus,11,event_glo_00002_daily_bonus_11,1,プリズム
e,event_glo_00002_daily_bonus_12,202603020,event_glo_00002_daily_bonus,12,event_glo_00002_daily_bonus_12,1,プリズム
e,event_glo_00002_daily_bonus_13,202603020,event_glo_00002_daily_bonus,13,event_glo_00002_daily_bonus_13,1,プリズム
e,event_glo_00002_daily_bonus_14,202603020,event_glo_00002_daily_bonus,14,event_glo_00002_daily_bonus_14,1,プリズム
e,event_glo_00003_daily_bonus_01,202603025,event_glo_00003_daily_bonus,1,event_glo_00003_daily_bonus_01,1,プリズム
e,event_glo_00003_daily_bonus_02,202603025,event_glo_00003_daily_bonus,2,event_glo_00003_daily_bonus_02,1,プリズム
e,event_glo_00003_daily_bonus_03,202603025,event_glo_00003_daily_bonus,3,event_glo_00003_daily_bonus_03,1,プリズム
e,event_glo_00003_daily_bonus_04,202603025,event_glo_00003_daily_bonus,4,event_glo_00003_daily_bonus_04,1,プリズム
e,event_glo_00003_daily_bonus_05,202603025,event_glo_00003_daily_bonus,5,event_glo_00003_daily_bonus_05,1,プリズム
e,event_glo_00003_daily_bonus_06,202603025,event_glo_00003_daily_bonus,6,event_glo_00003_daily_bonus_06,1,プリズム
