ENABLE,id,mst_quest_id,mst_in_game_id,stage_number,recommended_level,cost_stamina,exp,coin,prev_mst_stage_id,mst_stage_tips_group_id,auto_lap_type,max_auto_lap_count,sort_order,asset_key,mst_stage_limit_status_id,release_key,mst_artwork_fragment_drop_group_id,start_at,end_at
e,hard_spy_00005,quest_main_spy_hard_1,hard_spy_00005,5,40,20,200,300,hard_spy_00004,1,AfterClear,5,11,spy_normal_05,,202509010,spy_b_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_spy_00006,quest_main_spy_hard_1,hard_spy_00006,6,40,20,200,300,hard_spy_00005,1,AfterClear,5,12,spy_normal_06,,202509010,spy_b_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00001,quest_main_spy_veryhard_1,veryhard_spy_00001,1,60,30,300,750,hard_spy_00006,1,__NULL__,1,13,spy_normal_01,,202509010,spy_c_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00002,quest_main_spy_veryhard_1,veryhard_spy_00002,2,60,30,300,750,veryhard_spy_00001,1,__NULL__,1,14,spy_normal_02,,202509010,spy_c_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00003,quest_main_spy_veryhard_1,veryhard_spy_00003,3,60,30,300,750,veryhard_spy_00002,1,__NULL__,1,15,spy_normal_03,,202509010,spy_c_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00004,quest_main_spy_veryhard_1,veryhard_spy_00004,4,60,30,300,750,veryhard_spy_00003,1,__NULL__,1,16,spy_normal_04,,202509010,spy_c_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00005,quest_main_spy_veryhard_1,veryhard_spy_00005,5,60,30,300,750,veryhard_spy_00004,1,__NULL__,1,17,spy_normal_05,,202509010,spy_c_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_spy_00006,quest_main_spy_veryhard_1,veryhard_spy_00006,6,60,30,300,750,veryhard_spy_00005,1,__NULL__,1,18,spy_normal_06,,202509010,spy_c_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00001,quest_main_gom_normal_2,normal_gom_00001,1,2,5,50,50,normal_spy_00006,1,AfterClear,5,19,gom_normal_01,,202509010,gom_a_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00002,quest_main_gom_normal_2,normal_gom_00002,2,2,5,50,50,normal_gom_00001,1,AfterClear,5,20,gom_normal_02,,202509010,gom_a_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00003,quest_main_gom_normal_2,normal_gom_00003,3,2,5,50,50,normal_gom_00002,1,AfterClear,5,21,gom_normal_03,,202509010,gom_a_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00004,quest_main_gom_normal_2,normal_gom_00004,4,2,5,50,50,normal_gom_00003,1,AfterClear,5,22,gom_normal_04,,202509010,gom_a_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00005,quest_main_gom_normal_2,normal_gom_00005,5,2,5,50,50,normal_gom_00004,1,AfterClear,5,23,gom_normal_05,,202509010,gom_a_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_gom_00006,quest_main_gom_normal_2,normal_gom_00006,6,2,5,50,50,normal_gom_00005,1,AfterClear,5,24,gom_normal_06,,202509010,gom_a_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00001,quest_main_gom_hard_2,hard_gom_00001,1,40,20,200,300,normal_gom_00006,1,AfterClear,5,25,gom_normal_01,,202509010,gom_b_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00002,quest_main_gom_hard_2,hard_gom_00002,2,40,20,200,300,hard_gom_00001,1,AfterClear,5,26,gom_normal_02,,202509010,gom_b_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00003,quest_main_gom_hard_2,hard_gom_00003,3,40,20,200,300,hard_gom_00002,1,AfterClear,5,27,gom_normal_03,,202509010,gom_b_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00004,quest_main_gom_hard_2,hard_gom_00004,4,40,20,200,300,hard_gom_00003,1,AfterClear,5,28,gom_normal_04,,202509010,gom_b_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00005,quest_main_gom_hard_2,hard_gom_00005,5,40,20,200,300,hard_gom_00004,1,AfterClear,5,29,gom_normal_05,,202509010,gom_b_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_gom_00006,quest_main_gom_hard_2,hard_gom_00006,6,40,20,200,300,hard_gom_00005,1,AfterClear,5,30,gom_normal_06,,202509010,gom_b_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00001,quest_main_gom_veryhard_2,veryhard_gom_00001,1,60,30,300,750,hard_gom_00006,1,__NULL__,1,31,gom_normal_01,,202509010,gom_c_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00002,quest_main_gom_veryhard_2,veryhard_gom_00002,2,60,30,300,750,veryhard_gom_00001,1,__NULL__,1,32,gom_normal_02,,202509010,gom_c_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00003,quest_main_gom_veryhard_2,veryhard_gom_00003,3,60,30,300,750,veryhard_gom_00002,1,__NULL__,1,33,gom_normal_03,,202509010,gom_c_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00004,quest_main_gom_veryhard_2,veryhard_gom_00004,4,60,30,300,750,veryhard_gom_00003,1,__NULL__,1,34,gom_normal_04,,202509010,gom_c_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00005,quest_main_gom_veryhard_2,veryhard_gom_00005,5,60,30,300,750,veryhard_gom_00004,1,__NULL__,1,35,gom_normal_05,,202509010,gom_c_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_gom_00006,quest_main_gom_veryhard_2,veryhard_gom_00006,6,60,30,300,750,veryhard_gom_00005,1,__NULL__,1,36,gom_normal_06,,202509010,gom_c_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_aka_00001,quest_main_aka_normal_3,normal_aka_00001,1,3,5,50,50,normal_gom_00006,1,AfterClear,5,37,aka_normal_01,,202509010,aka_a_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_aka_00002,quest_main_aka_normal_3,normal_aka_00002,2,3,5,50,50,normal_aka_00001,1,AfterClear,5,38,aka_normal_02,,202509010,aka_a_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_aka_00003,quest_main_aka_normal_3,normal_aka_00003,3,3,5,50,50,normal_aka_00002,1,AfterClear,5,39,aka_normal_03,,202509010,aka_a_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_aka_00001,quest_main_aka_hard_3,hard_aka_00001,1,40,20,200,300,normal_aka_00003,1,AfterClear,5,40,aka_normal_01,,202509010,aka_b_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_aka_00002,quest_main_aka_hard_3,hard_aka_00002,2,40,20,200,300,hard_aka_00001,1,AfterClear,5,41,aka_normal_02,,202509010,aka_b_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_aka_00003,quest_main_aka_hard_3,hard_aka_00003,3,40,20,200,300,hard_aka_00002,1,AfterClear,5,42,aka_normal_03,,202509010,aka_b_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_aka_00001,quest_main_aka_veryhard_3,veryhard_aka_00001,1,60,30,300,750,hard_aka_00003,1,__NULL__,1,43,aka_normal_01,,202509010,aka_c_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_aka_00002,quest_main_aka_veryhard_3,veryhard_aka_00002,2,60,30,300,750,veryhard_aka_00001,1,__NULL__,1,44,aka_normal_02,,202509010,aka_c_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_aka_00003,quest_main_aka_veryhard_3,veryhard_aka_00003,3,60,30,300,750,veryhard_aka_00002,1,__NULL__,1,45,aka_normal_03,,202509010,aka_c_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_glo1_00001,quest_main_glo1_normal_4,normal_glo1_00001,1,5,10,100,100,normal_aka_00003,1,AfterClear,5,46,general_fragment_00001,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_glo1_00002,quest_main_glo1_normal_4,normal_glo1_00002,2,5,10,100,100,normal_glo1_00001,1,AfterClear,5,47,general_fragment_00001,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_glo1_00003,quest_main_glo1_normal_4,normal_glo1_00003,3,5,10,100,100,normal_glo1_00002,1,AfterClear,5,48,general_diamond,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_glo1_00001,quest_main_glo1_hard_4,hard_glo1_00001,1,50,20,200,300,normal_glo1_00003,1,AfterClear,5,49,general_fragment_00002,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_glo1_00002,quest_main_glo1_hard_4,hard_glo1_00002,2,50,20,200,300,hard_glo1_00001,1,AfterClear,5,50,general_fragment_00002,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_glo1_00003,quest_main_glo1_hard_4,hard_glo1_00003,3,50,20,200,300,hard_glo1_00002,1,AfterClear,5,51,general_diamond,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_glo1_00001,quest_main_glo1_veryhard_4,veryhard_glo1_00001,1,60,30,300,750,hard_glo1_00003,1,__NULL__,1,52,general_diamond,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_glo1_00002,quest_main_glo1_veryhard_4,veryhard_glo1_00002,2,60,30,300,750,veryhard_glo1_00001,1,__NULL__,1,53,general_diamond,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_glo1_00003,quest_main_glo1_veryhard_4,veryhard_glo1_00003,3,60,30,300,750,veryhard_glo1_00002,1,__NULL__,1,54,general_diamond,,202509010,__NULL__,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00001,quest_main_dan_normal_5,normal_dan_00001,1,7,10,100,100,normal_glo1_00003,1,AfterClear,5,55,dan_normal_01,,202509010,dan_a_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00002,quest_main_dan_normal_5,normal_dan_00002,2,7,10,100,100,normal_dan_00001,1,AfterClear,5,56,dan_normal_02,,202509010,dan_a_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00003,quest_main_dan_normal_5,normal_dan_00003,3,7,10,100,100,normal_dan_00002,1,AfterClear,5,57,dan_normal_03,,202509010,dan_a_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00004,quest_main_dan_normal_5,normal_dan_00004,4,7,10,100,100,normal_dan_00003,1,AfterClear,5,58,dan_normal_04,,202509010,dan_a_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00005,quest_main_dan_normal_5,normal_dan_00005,5,7,10,100,100,normal_dan_00004,1,AfterClear,5,59,dan_normal_05,,202509010,dan_a_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_dan_00006,quest_main_dan_normal_5,normal_dan_00006,6,7,10,100,100,normal_dan_00005,1,AfterClear,5,60,dan_normal_06,,202509010,dan_a_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00001,quest_main_dan_hard_5,hard_dan_00001,1,50,20,200,300,normal_dan_00006,1,AfterClear,5,61,dan_normal_01,,202509010,dan_b_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00002,quest_main_dan_hard_5,hard_dan_00002,2,50,20,200,300,hard_dan_00001,1,AfterClear,5,62,dan_normal_02,,202509010,dan_b_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00003,quest_main_dan_hard_5,hard_dan_00003,3,50,20,200,300,hard_dan_00002,1,AfterClear,5,63,dan_normal_03,,202509010,dan_b_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00004,quest_main_dan_hard_5,hard_dan_00004,4,50,20,200,300,hard_dan_00003,1,AfterClear,5,64,dan_normal_04,,202509010,dan_b_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00005,quest_main_dan_hard_5,hard_dan_00005,5,50,20,200,300,hard_dan_00004,1,AfterClear,5,65,dan_normal_05,,202509010,dan_b_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_dan_00006,quest_main_dan_hard_5,hard_dan_00006,6,50,20,200,300,hard_dan_00005,1,AfterClear,5,66,dan_normal_06,,202509010,dan_b_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00001,quest_main_dan_veryhard_5,veryhard_dan_00001,1,60,30,300,750,hard_dan_00006,1,__NULL__,1,67,dan_normal_01,,202509010,dan_c_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00002,quest_main_dan_veryhard_5,veryhard_dan_00002,2,60,30,300,750,veryhard_dan_00001,1,__NULL__,1,68,dan_normal_02,,202509010,dan_c_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00003,quest_main_dan_veryhard_5,veryhard_dan_00003,3,60,30,300,750,veryhard_dan_00002,1,__NULL__,1,69,dan_normal_03,,202509010,dan_c_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00004,quest_main_dan_veryhard_5,veryhard_dan_00004,4,60,30,300,750,veryhard_dan_00003,1,__NULL__,1,70,dan_normal_04,,202509010,dan_c_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00005,quest_main_dan_veryhard_5,veryhard_dan_00005,5,60,30,300,750,veryhard_dan_00004,1,__NULL__,1,71,dan_normal_05,,202509010,dan_c_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_dan_00006,quest_main_dan_veryhard_5,veryhard_dan_00006,6,60,30,300,750,veryhard_dan_00005,1,__NULL__,1,72,dan_normal_06,,202509010,dan_c_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00001,quest_main_jig_normal_6,normal_jig_00001,1,10,10,100,100,normal_dan_00006,1,AfterClear,5,73,jig_normal_01,,202509010,jig_a_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00002,quest_main_jig_normal_6,normal_jig_00002,2,10,10,100,100,normal_jig_00001,1,AfterClear,5,74,jig_normal_02,,202509010,jig_a_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00003,quest_main_jig_normal_6,normal_jig_00003,3,10,10,100,100,normal_jig_00002,1,AfterClear,5,75,jig_normal_03,,202509010,jig_a_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00004,quest_main_jig_normal_6,normal_jig_00004,4,10,10,100,100,normal_jig_00003,1,AfterClear,5,76,jig_normal_04,,202509010,jig_a_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00005,quest_main_jig_normal_6,normal_jig_00005,5,10,10,100,100,normal_jig_00004,1,AfterClear,5,77,jig_normal_05,,202509010,jig_a_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_jig_00006,quest_main_jig_normal_6,normal_jig_00006,6,10,10,100,100,normal_jig_00005,1,AfterClear,5,78,jig_normal_06,,202509010,jig_a_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00001,quest_main_jig_hard_6,hard_jig_00001,1,50,20,200,300,normal_jig_00006,1,AfterClear,5,79,jig_normal_01,,202509010,jig_b_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00002,quest_main_jig_hard_6,hard_jig_00002,2,50,20,200,300,hard_jig_00001,1,AfterClear,5,80,jig_normal_02,,202509010,jig_b_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00003,quest_main_jig_hard_6,hard_jig_00003,3,50,20,200,300,hard_jig_00002,1,AfterClear,5,81,jig_normal_03,,202509010,jig_b_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00004,quest_main_jig_hard_6,hard_jig_00004,4,50,20,200,300,hard_jig_00003,1,AfterClear,5,82,jig_normal_04,,202509010,jig_b_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00005,quest_main_jig_hard_6,hard_jig_00005,5,50,20,200,300,hard_jig_00004,1,AfterClear,5,83,jig_normal_05,,202509010,jig_b_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_jig_00006,quest_main_jig_hard_6,hard_jig_00006,6,50,20,200,300,hard_jig_00005,1,AfterClear,5,84,jig_normal_06,,202509010,jig_b_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00001,quest_main_jig_veryhard_6,veryhard_jig_00001,1,70,30,300,750,hard_jig_00006,1,__NULL__,1,85,jig_normal_01,,202509010,jig_c_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00002,quest_main_jig_veryhard_6,veryhard_jig_00002,2,70,30,300,750,veryhard_jig_00001,1,__NULL__,1,86,jig_normal_02,,202509010,jig_c_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00003,quest_main_jig_veryhard_6,veryhard_jig_00003,3,70,30,300,750,veryhard_jig_00002,1,__NULL__,1,87,jig_normal_03,,202509010,jig_c_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00004,quest_main_jig_veryhard_6,veryhard_jig_00004,4,70,30,300,750,veryhard_jig_00003,1,__NULL__,1,88,jig_normal_04,,202509010,jig_c_0004,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00005,quest_main_jig_veryhard_6,veryhard_jig_00005,5,70,30,300,750,veryhard_jig_00004,1,__NULL__,1,89,jig_normal_05,,202509010,jig_c_0005,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,veryhard_jig_00006,quest_main_jig_veryhard_6,veryhard_jig_00006,6,70,30,300,750,veryhard_jig_00005,1,__NULL__,1,90,jig_normal_06,,202509010,jig_c_0006,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_tak_00001,quest_main_tak_normal_7,normal_tak_00001,1,15,15,150,150,normal_jig_00006,1,AfterClear,5,91,tak_normal_01,,202509010,tak_a_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_tak_00002,quest_main_tak_normal_7,normal_tak_00002,2,15,15,150,150,normal_tak_00001,1,AfterClear,5,92,tak_normal_02,,202509010,tak_a_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,normal_tak_00003,quest_main_tak_normal_7,normal_tak_00003,3,15,15,150,150,normal_tak_00002,1,AfterClear,5,93,tak_normal_03,,202509010,tak_a_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_tak_00001,quest_main_tak_hard_7,hard_tak_00001,1,60,30,300,450,normal_tak_00003,1,AfterClear,5,94,tak_normal_01,,202509010,tak_b_0001,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_tak_00002,quest_main_tak_hard_7,hard_tak_00002,2,60,30,300,450,hard_tak_00001,1,AfterClear,5,95,tak_normal_02,,202509010,tak_b_0002,"2025-05-01 12:00:00","2030-01-01 0:00:00"
e,hard_tak_00003,quest_main_tak_hard_7,hard_tak_00003,3,60,30,300,450,hard_tak_00002,1,AfterClear,5,96,tak_normal_03,,202509010,tak_b_0003,"2025-05-01 12:00:00","2030-01-01 0:00:00"
