ENABLE,release_key,id,mst_artwork_fragment_id,position
e,1,gom_c_0007,gom_c_0007,7
e,1,gom_c_0008,gom_c_0008,8
e,1,gom_c_0009,gom_c_0009,9
e,1,gom_c_0010,gom_c_0010,10
e,1,gom_c_0011,gom_c_0011,11
e,1,gom_c_0012,gom_c_0012,12
e,1,gom_c_0013,gom_c_0013,13
e,1,gom_c_0014,gom_c_0014,14
e,1,gom_c_0015,gom_c_0015,15
e,1,gom_c_0016,gom_c_0016,16
e,1,gom_d_0001,gom_d_0001,1
e,1,gom_d_0002,gom_d_0002,2
e,1,gom_d_0003,gom_d_0003,3
e,1,gom_d_0004,gom_d_0004,4
e,1,gom_d_0005,gom_d_0005,5
e,1,gom_d_0006,gom_d_0006,6
e,1,gom_d_0007,gom_d_0007,7
e,1,gom_d_0008,gom_d_0008,8
e,1,gom_d_0009,gom_d_0009,9
e,1,gom_d_0010,gom_d_0010,10
e,1,gom_d_0011,gom_d_0011,11
e,1,gom_d_0012,gom_d_0012,12
e,1,gom_d_0013,gom_d_0013,13
e,1,gom_d_0014,gom_d_0014,14
e,1,gom_d_0015,gom_d_0015,15
e,1,gom_d_0016,gom_d_0016,16
e,1,gom_e_0001,gom_e_0001,1
e,1,gom_e_0002,gom_e_0002,2
e,1,gom_e_0003,gom_e_0003,3
e,1,gom_e_0004,gom_e_0004,4
e,1,gom_e_0005,gom_e_0005,5
e,1,gom_e_0006,gom_e_0006,6
e,1,gom_e_0007,gom_e_0007,7
e,1,gom_e_0008,gom_e_0008,8
e,1,gom_e_0009,gom_e_0009,9
e,1,gom_e_0010,gom_e_0010,10
e,1,gom_e_0011,gom_e_0011,11
e,1,gom_e_0012,gom_e_0012,12
e,1,gom_e_0013,gom_e_0013,13
e,1,gom_e_0014,gom_e_0014,14
e,1,gom_e_0015,gom_e_0015,15
e,1,gom_e_0016,gom_e_0016,16
e,1,jig_a_0001,jig_a_0001,1
e,1,jig_a_0002,jig_a_0002,2
e,1,jig_a_0003,jig_a_0003,3
e,1,jig_a_0004,jig_a_0004,4
e,1,jig_a_0005,jig_a_0005,5
e,1,jig_a_0006,jig_a_0006,6
e,1,jig_a_0007,jig_a_0007,7
e,1,jig_a_0008,jig_a_0008,8
e,1,jig_a_0009,jig_a_0009,9
e,1,jig_a_0010,jig_a_0010,10
e,1,jig_a_0011,jig_a_0011,11
e,1,jig_a_0012,jig_a_0012,12
e,1,jig_a_0013,jig_a_0013,13
e,1,jig_a_0014,jig_a_0014,14
e,1,jig_a_0015,jig_a_0015,15
e,1,jig_a_0016,jig_a_0016,16
e,1,jig_b_0001,jig_b_0001,1
e,1,jig_b_0002,jig_b_0002,2
e,1,jig_b_0003,jig_b_0003,3
e,1,jig_b_0004,jig_b_0004,4
e,1,jig_b_0005,jig_b_0005,5
e,1,jig_b_0006,jig_b_0006,6
e,1,jig_b_0007,jig_b_0007,7
e,1,jig_b_0008,jig_b_0008,8
e,1,jig_b_0009,jig_b_0009,9
e,1,jig_b_0010,jig_b_0010,10
e,1,jig_b_0011,jig_b_0011,11
e,1,jig_b_0012,jig_b_0012,12
e,1,jig_b_0013,jig_b_0013,13
e,1,jig_b_0014,jig_b_0014,14
e,1,jig_b_0015,jig_b_0015,15
e,1,jig_b_0016,jig_b_0016,16
e,1,jig_c_0001,jig_c_0001,1
e,1,jig_c_0002,jig_c_0002,2
e,1,jig_c_0003,jig_c_0003,3
e,1,jig_c_0004,jig_c_0004,4
e,1,jig_c_0005,jig_c_0005,5
e,1,jig_c_0006,jig_c_0006,6
e,1,jig_c_0007,jig_c_0007,7
e,1,jig_c_0008,jig_c_0008,8
e,1,jig_c_0009,jig_c_0009,9
e,1,jig_c_0010,jig_c_0010,10
e,1,jig_c_0011,jig_c_0011,11
e,1,jig_c_0012,jig_c_0012,12
e,1,jig_c_0013,jig_c_0013,13
e,1,jig_c_0014,jig_c_0014,14
e,1,jig_c_0015,jig_c_0015,15
e,1,jig_c_0016,jig_c_0016,16
e,1,jig_d_0001,jig_d_0001,1
e,1,jig_d_0002,jig_d_0002,2
e,1,jig_d_0003,jig_d_0003,3
e,1,jig_d_0004,jig_d_0004,4
e,1,jig_d_0005,jig_d_0005,5
e,1,jig_d_0006,jig_d_0006,6
e,1,jig_d_0007,jig_d_0007,7
e,1,jig_d_0008,jig_d_0008,8
e,1,jig_d_0009,jig_d_0009,9
e,1,jig_d_0010,jig_d_0010,10
e,1,jig_d_0011,jig_d_0011,11
e,1,jig_d_0012,jig_d_0012,12
e,1,jig_d_0013,jig_d_0013,13
e,1,jig_d_0014,jig_d_0014,14
e,1,jig_d_0015,jig_d_0015,15
e,1,jig_d_0016,jig_d_0016,16
e,1,jig_e_0001,jig_e_0001,1
e,1,jig_e_0002,jig_e_0002,2
e,1,jig_e_0003,jig_e_0003,3
e,1,jig_e_0004,jig_e_0004,4
e,1,jig_e_0005,jig_e_0005,5
e,1,jig_e_0006,jig_e_0006,6
e,1,jig_e_0007,jig_e_0007,7
e,1,jig_e_0008,jig_e_0008,8
e,1,jig_e_0009,jig_e_0009,9
e,1,jig_e_0010,jig_e_0010,10
e,1,jig_e_0011,jig_e_0011,11
e,1,jig_e_0012,jig_e_0012,12
e,1,jig_e_0013,jig_e_0013,13
e,1,jig_e_0014,jig_e_0014,14
e,1,jig_e_0015,jig_e_0015,15
e,1,jig_e_0016,jig_e_0016,16
e,1,glo_a_0001,glo_a_0001,1
e,1,glo_a_0002,glo_a_0002,2
e,1,glo_a_0003,glo_a_0003,3
e,1,glo_a_0004,glo_a_0004,4
e,1,glo_a_0005,glo_a_0005,5
e,1,glo_a_0006,glo_a_0006,6
e,1,glo_a_0007,glo_a_0007,7
e,1,glo_a_0008,glo_a_0008,8
e,1,glo_a_0009,glo_a_0009,9
e,1,glo_a_0010,glo_a_0010,10
e,1,glo_a_0011,glo_a_0011,11
e,1,glo_a_0012,glo_a_0012,12
e,1,glo_a_0013,glo_a_0013,13
e,1,glo_a_0014,glo_a_0014,14
e,1,glo_a_0015,glo_a_0015,15
e,1,glo_a_0016,glo_a_0016,16
e,1,glo2_a_0001,glo2_a_0001,1
e,1,glo2_a_0002,glo2_a_0002,2
e,1,glo2_a_0003,glo2_a_0003,3
e,1,glo2_a_0004,glo2_a_0004,4
e,1,glo2_a_0005,glo2_a_0005,5
e,1,glo2_a_0006,glo2_a_0006,6
e,1,glo2_a_0007,glo2_a_0007,7
e,1,glo2_a_0008,glo2_a_0008,8
e,1,glo2_a_0009,glo2_a_0009,9
e,1,glo2_a_0010,glo2_a_0010,10
e,1,glo2_a_0011,glo2_a_0011,11
e,1,glo2_a_0012,glo2_a_0012,12
e,1,glo2_a_0013,glo2_a_0013,13
e,1,glo2_a_0014,glo2_a_0014,14
e,1,glo2_a_0015,glo2_a_0015,15
e,1,glo2_a_0016,glo2_a_0016,16
