ENABLE,id,release_key
e,veryhard_chi_00001,202509010
e,veryhard_chi_00002,202509010
e,veryhard_chi_00003,202509010
e,veryhard_chi_00004,202509010
e,veryhard_chi_00005,202509010
e,veryhard_chi_00006,202509010
e,normal_spy_00001,202509010
e,normal_spy_00002,202509010
e,normal_spy_00003,202509010
e,normal_spy_00004,202509010
e,normal_spy_00005,202509010
e,normal_spy_00006,202509010
e,hard_spy_00001,202509010
e,hard_spy_00002,202509010
e,hard_spy_00003,202509010
e,hard_spy_00004,202509010
e,hard_spy_00005,202509010
e,hard_spy_00006,202509010
e,veryhard_spy_00001,202509010
e,veryhard_spy_00002,202509010
e,veryhard_spy_00003,202509010
e,veryhard_spy_00004,202509010
e,veryhard_spy_00005,202509010
e,veryhard_spy_00006,202509010
e,normal_sur_00001,202509010
e,normal_sur_00002,202509010
e,normal_sur_00003,202509010
e,normal_sur_00004,202509010
e,normal_sur_00005,202509010
e,normal_sur_00006,202509010
e,hard_sur_00001,202509010
e,hard_sur_00002,202509010
e,hard_sur_00003,202509010
e,hard_sur_00004,202509010
e,hard_sur_00005,202509010
e,hard_sur_00006,202509010
e,veryhard_sur_00001,202509010
e,veryhard_sur_00002,202509010
e,veryhard_sur_00003,202509010
e,veryhard_sur_00004,202509010
e,veryhard_sur_00005,202509010
e,veryhard_sur_00006,202509010
e,normal_rik_00001,202509010
e,normal_rik_00002,202509010
e,normal_rik_00003,202509010
e,hard_rik_00001,202509010
e,hard_rik_00002,202509010
e,hard_rik_00003,202509010
e,veryhard_rik_00001,202509010
e,veryhard_rik_00002,202509010
e,veryhard_rik_00003,202509010
e,normal_glo3_00001,202509010
e,normal_glo3_00002,202509010
e,normal_glo3_00003,202509010
e,hard_glo3_00001,202509010
e,hard_glo3_00002,202509010
e,hard_glo3_00003,202509010
e,veryhard_glo3_00001,202509010
e,veryhard_glo3_00002,202509010
e,veryhard_glo3_00003,202509010
e,normal_mag_00001,202509010
e,normal_mag_00002,202509010
e,normal_mag_00003,202509010
e,normal_mag_00004,202509010
e,normal_mag_00005,202509010
e,normal_mag_00006,202509010
e,hard_mag_00001,202509010
e,hard_mag_00002,202509010
e,hard_mag_00003,202509010
e,hard_mag_00004,202509010
e,hard_mag_00005,202509010
e,hard_mag_00006,202509010
e,veryhard_mag_00001,202509010
e,veryhard_mag_00002,202509010
e,veryhard_mag_00003,202509010
e,veryhard_mag_00004,202509010
e,veryhard_mag_00005,202509010
e,veryhard_mag_00006,202509010
e,normal_sum_00001,202509010
e,normal_sum_00002,202509010
e,normal_sum_00003,202509010
e,normal_sum_00004,202509010
e,normal_sum_00005,202509010
e,normal_sum_00006,202509010
e,hard_sum_00001,202509010
e,hard_sum_00002,202509010
e,hard_sum_00003,202509010
e,hard_sum_00004,202509010
e,hard_sum_00005,202509010
e,hard_sum_00006,202509010
e,veryhard_sum_00001,202509010
e,veryhard_sum_00002,202509010
e,veryhard_sum_00003,202509010
e,veryhard_sum_00004,202509010
e,veryhard_sum_00005,202509010
e,veryhard_sum_00006,202509010
e,normal_kai_00001,202509010
e,normal_kai_00002,202509010
e,normal_kai_00003,202509010
e,normal_kai_00004,202509010
e,normal_kai_00005,202509010
e,normal_kai_00006,202509010
e,hard_kai_00001,202509010
e,hard_kai_00002,202509010
e,hard_kai_00003,202509010
e,hard_kai_00004,202509010
e,hard_kai_00005,202509010
e,hard_kai_00006,202509010
e,veryhard_kai_00001,202509010
e,veryhard_kai_00002,202509010
e,veryhard_kai_00003,202509010
e,veryhard_kai_00004,202509010
e,veryhard_kai_00005,202509010
e,veryhard_kai_00006,202509010
e,normal_glo4_00001,202509010
e,normal_glo4_00002,202509010
e,normal_glo4_00003,202509010
e,hard_glo4_00001,202509010
e,hard_glo4_00002,202509010
e,hard_glo4_00003,202509010
e,veryhard_glo4_00001,202509010
e,veryhard_glo4_00002,202509010
e,veryhard_glo4_00003,202509010
e,normal_osh_00001,202512020
e,normal_osh_00002,202512020
e,normal_osh_00003,202512020
e,hard_osh_00001,202512020
e,hard_osh_00002,202512020
e,hard_osh_00003,202512020
e,veryhard_osh_00001,202512020
e,veryhard_osh_00002,202512020
e,veryhard_osh_00003,202512020
e,raid_kai_00001,202509010
e,event_kai1_1day_00001,202509010
e,event_kai1_charaget01_00001,202509010
e,event_kai1_charaget01_00002,202509010
e,event_kai1_charaget01_00003,202509010
e,event_kai1_charaget01_00004,202509010
e,event_kai1_charaget02_00001,202509010
e,event_kai1_charaget02_00002,202509010
e,event_kai1_charaget02_00003,202509010
e,event_kai1_savage_00001,202509010
e,event_kai1_savage_00002,202509010
e,event_kai1_challenge01_00001,202509010
e,event_kai1_challenge01_00002,202509010
e,event_kai1_challenge01_00003,202509010
e,event_kai1_challenge01_00004,202509010
e,event_spy1_1day_00001,202510010
e,event_spy1_charaget01_00001,202510010
e,event_spy1_charaget01_00002,202510010
e,event_spy1_charaget01_00003,202510010
e,event_spy1_charaget01_00004,202510010
e,event_spy1_charaget01_00005,202510010
e,event_spy1_charaget01_00006,202510010
e,event_spy1_charaget01_00007,202510010
e,event_spy1_charaget01_00008,202510010
e,event_spy1_charaget02_00001,202510010
e,event_spy1_charaget02_00002,202510010
e,event_spy1_charaget02_00003,202510010
e,event_spy1_charaget02_00005,202510010
e,event_spy1_charaget02_00006,202510010
e,event_spy1_charaget02_00007,202510010
e,event_spy1_charaget02_00008,202510010
e,event_spy1_challenge01_00001,202510010
e,event_spy1_challenge01_00002,202510010
e,event_spy1_challenge01_00003,202510010
e,event_spy1_challenge01_00004,202510010
e,event_spy1_savage_00001,202510010
e,event_spy1_savage_00002,202510010
e,raid_spy1_00001,202510010
e,event_dan1_1day_00001,202510020
e,event_dan1_charaget01_00001,202510020
e,event_dan1_charaget01_00002,202510020
e,event_dan1_charaget01_00003,202510020
e,event_dan1_charaget01_00004,202510020
e,event_dan1_charaget01_00005,202510020
e,event_dan1_charaget01_00006,202510020
e,event_dan1_charaget01_00007,202510020
e,event_dan1_charaget01_00008,202510020
e,event_dan1_charaget02_00001,202510020
e,event_dan1_charaget02_00002,202510020
e,event_dan1_charaget02_00003,202510020
e,event_dan1_charaget02_00004,202510020
e,event_dan1_charaget02_00005,202510020
e,event_dan1_charaget02_00007,202510020
e,event_dan1_charaget02_00008,202510020
e,event_dan1_challenge01_00001,202510020
e,event_dan1_challenge01_00002,202510020
e,event_dan1_challenge01_00003,202510020
e,event_dan1_challenge01_00004,202510020
e,event_dan1_savage_00001,202510020
e,event_dan1_savage_00002,202510020
e,raid_dan1_00001,202510020
e,event_mag1_1day_00001,202511010
e,event_mag1_charaget01_00001,202511010
e,event_mag1_charaget01_00002,202511010
e,event_mag1_charaget01_00003,202511010
e,event_mag1_charaget01_00004,202511010
e,event_mag1_charaget01_00005,202511010
e,event_mag1_charaget01_00006,202511010
e,event_mag1_charaget01_00007,202511010
e,event_mag1_charaget01_00008,202511010
e,event_mag1_charaget02_00001,202511010
e,event_mag1_charaget02_00002,202511010
e,event_mag1_charaget02_00003,202511010
e,event_mag1_charaget02_00004,202511010
e,event_mag1_charaget02_00005,202511010
e,event_mag1_charaget02_00006,202511010
e,event_mag1_charaget02_00007,202511010
e,event_mag1_charaget02_00008,202511010
e,event_mag1_challenge01_00001,202511010
e,event_mag1_challenge01_00002,202511010
e,event_mag1_challenge01_00003,202511010
e,event_mag1_challenge01_00004,202511010
e,event_mag1_savage_00001,202511010
e,event_mag1_savage_00002,202511010
e,raid_mag1_00001,202511010
e,event_yuw1_1day_00001,202511020
e,event_yuw1_charaget01_00001,202511020
e,event_yuw1_charaget01_00002,202511020
e,event_yuw1_charaget01_00003,202511020
e,event_yuw1_charaget01_00004,202511020
e,event_yuw1_charaget01_00005,202511020
e,event_yuw1_charaget01_00006,202511020
e,event_yuw1_charaget01_00007,202511020
e,event_yuw1_charaget01_00008,202511020
e,event_yuw1_charaget02_00001,202511020
e,event_yuw1_charaget02_00002,202511020
e,event_yuw1_charaget02_00003,202511020
e,event_yuw1_charaget02_00004,202511020
e,event_yuw1_charaget02_00005,202511020
e,event_yuw1_charaget02_00006,202511020
e,event_yuw1_charaget02_00007,202511020
e,event_yuw1_charaget02_00008,202511020
e,event_yuw1_challenge01_00001,202511020
e,event_yuw1_challenge01_00002,202511020
e,event_yuw1_challenge01_00003,202511020
e,event_yuw1_challenge01_00004,202511020
e,event_yuw1_savage_00001,202511020
e,event_yuw1_savage_00002,202511020
e,event_yuw1_savage_00003,202511020
e,raid_yuw1_00001,202511020
e,event_yuw1_savage02_00001,202512015
e,event_yuw1_savage02_00002,202512015
e,event_sur1_1day_00001,202512010
e,event_sur1_charaget01_00001,202512010
e,event_sur1_charaget01_00002,202512010
e,event_sur1_charaget01_00003,202512010
e,event_sur1_charaget01_00004,202512010
e,event_sur1_charaget01_00005,202512010
e,event_sur1_charaget01_00006,202512010
e,event_sur1_charaget01_00007,202512010
e,event_sur1_charaget01_00008,202512010
e,event_sur1_challenge01_00001,202512010
e,event_sur1_challenge01_00002,202512010
e,event_sur1_challenge01_00003,202512010
e,event_sur1_challenge01_00004,202512010
e,raid_sur1_00001,202512010
e,event_sur1_savage_00001,202512010
e,event_sur1_savage_00002,202512010
e,event_sur1_savage_00003,202512010
e,event_sur1_charaget02_00001,202512010
e,event_sur1_charaget02_00002,202512010
e,event_sur1_charaget02_00003,202512010
e,event_sur1_charaget02_00004,202512010
e,event_sur1_charaget02_00005,202512010
e,event_sur1_charaget02_00006,202512010
e,event_sur1_charaget02_00007,202512010
e,event_sur1_charaget02_00008,202512010
e,event_osh1_1day_00001,202512020
e,event_osh1_charaget02_00001,202512020
e,event_osh1_charaget02_00002,202512020
e,event_osh1_charaget02_00003,202512020
e,event_osh1_charaget01_00001,202512020
e,event_osh1_charaget01_00002,202512020
e,event_osh1_charaget01_00003,202512020
e,event_osh1_challenge01_00001,202512020
e,event_osh1_challenge01_00002,202512020
e,event_osh1_challenge01_00003,202512020
e,event_osh1_challenge01_00004,202512020
e,event_glo1_1day_00001,202512020
e,event_osh1_savage_00001,202512020
e,event_osh1_savage_00002,202512020
e,event_osh1_savage_00003,202512020
e,raid_osh1_00001,202512020
e,event_jig1_1day_00001,202601010
e,raid_jig1_00001,202601010
e,event_jig1_charaget02_00001,202601010
e,event_jig1_charaget02_00002,202601010
e,event_jig1_charaget02_00003,202601010
e,event_jig1_charaget02_00004,202601010
e,event_jig1_charaget02_00005,202601010
e,event_jig1_charaget02_00006,202601010
e,event_jig1_charaget01_00001,202601010
e,event_jig1_charaget01_00002,202601010
e,event_jig1_charaget01_00003,202601010
e,event_jig1_charaget01_00004,202601010
e,event_jig1_charaget01_00005,202601010
e,event_jig1_charaget01_00006,202601010
e,event_jig1_challenge01_00001,202601010
e,event_jig1_challenge01_00002,202601010
e,event_jig1_challenge01_00003,202601010
e,event_jig1_challenge01_00004,202601010
e,event_jig1_savage_00001,202601010
e,event_jig1_savage_00002,202601010
e,event_jig1_savage_00003,202601010
e,event_you1_1day_00001,202602010
e,event_you1_charaget01_00001,202602010
e,event_you1_charaget01_00002,202602010
e,event_you1_charaget01_00003,202602010
e,event_you1_charaget01_00004,202602010
e,event_you1_charaget01_00005,202602010
e,event_you1_charaget01_00006,202602010
e,event_you1_charaget02_00001,202602010
e,event_you1_charaget02_00002,202602010
e,event_you1_charaget02_00003,202602010
e,event_you1_charaget02_00004,202602010
e,event_you1_charaget02_00005,202602010
e,event_you1_charaget02_00006,202602010
e,event_you1_challenge_00001,202602010
e,event_you1_challenge_00002,202602010
e,event_you1_challenge_00003,202602010
e,event_you1_challenge_00004,202602010
e,event_you1_savage_00001,202602010
e,event_you1_savage_00002,202602010
e,event_you1_savage_00003,202602010
e,raid_you1_00001,202602010
e,event_kim1_savage_00001,202602020
e,event_kim1_savage_00002,202602020
e,event_kim1_savage_00003,202602020
