ENABLE,id,group_id,resource_type,resource_id,resource_amount,weight,pickup,release_key
e,Pickup_kai_001_23,Pickup_kai_001,Unit,chara_dos_00101,1,272,0,1
e,Pickup_kai_001_24,Pickup_kai_001,Unit,chara_gom_00101,1,1008,0,1
e,Pickup_kai_001_25,Pickup_kai_001,Unit,chara_bat_00001,1,1008,0,1
e,Pickup_kai_001_26,Pickup_kai_001,Unit,chara_bat_00101,1,1008,0,1
e,Pickup_kai_001_27,Pickup_kai_001,Unit,chara_kai_00101,1,1008,0,1
e,Pickup_kai_001_28,Pickup_kai_001,Unit,chara_sur_00201,1,1008,0,1
e,Pickup_kai_001_29,Pickup_kai_001,Unit,chara_sur_00301,1,1008,0,1
e,Pickup_kai_001_30,Pickup_kai_001,Unit,chara_aha_00001,1,1008,0,1
e,Pickup_kai_001_31,Pickup_kai_001,Unit,chara_jig_00301,1,1008,0,1
e,Pickup_kai_001_32,Pickup_kai_001,Unit,chara_mag_00101,1,1008,0,1
e,Pickup_kai_001_33,Pickup_kai_001,Unit,chara_sum_00201,1,1008,0,1
e,Pickup_kai_001_34,Pickup_kai_001,Unit,chara_aka_00001,1,1664,0,1
e,Pickup_kai_001_35,Pickup_kai_001,Unit,chara_aka_00101,1,1664,0,1
e,Pickup_kai_001_36,Pickup_kai_001,Unit,chara_rik_00001,1,1664,0,1
e,Pickup_kai_001_37,Pickup_kai_001,Unit,chara_ron_00101,1,1664,0,1
e,Pickup_kai_001_38,Pickup_kai_001,Unit,chara_dan_00001,1,1664,0,1
e,Pickup_kai_001_39,Pickup_kai_001,Unit,chara_chi_00001,1,1664,0,1
e,Pickup_kai_001_40,Pickup_kai_001,Unit,chara_kai_00001,1,1664,0,1
e,Pickup_kai_001_41,Pickup_kai_001,Unit,chara_sur_00001,1,1664,0,1
e,Pickup_kai_001_42,Pickup_kai_001,Unit,chara_sum_00001,1,1664,0,1
e,fixd_Pickup_kai_001_1,fixd_Pickup_kai_001,Unit,chara_kai_00201,1,2160,1,1
e,fixd_Pickup_kai_001_2,fixd_Pickup_kai_001,Unit,chara_spy_00101,1,540,0,1
e,fixd_Pickup_kai_001_3,fixd_Pickup_kai_001,Unit,chara_spy_00001,1,540,0,1
e,fixd_Pickup_kai_001_4,fixd_Pickup_kai_001,Unit,chara_dan_00002,1,540,0,1
e,fixd_Pickup_kai_001_5,fixd_Pickup_kai_001,Unit,chara_gom_00001,1,540,0,1
e,fixd_Pickup_kai_001_6,fixd_Pickup_kai_001,Unit,chara_chi_00002,1,540,0,1
e,fixd_Pickup_kai_001_7,fixd_Pickup_kai_001,Unit,chara_kai_00002,1,540,0,1
e,fixd_Pickup_kai_001_8,fixd_Pickup_kai_001,Unit,chara_yuw_00001,1,540,0,1
e,fixd_Pickup_kai_001_9,fixd_Pickup_kai_001,Unit,chara_yuw_00101,1,540,0,1
e,fixd_Pickup_kai_001_10,fixd_Pickup_kai_001,Unit,chara_sur_00101,1,540,0,1
e,fixd_Pickup_kai_001_11,fixd_Pickup_kai_001,Unit,chara_jig_00001,1,540,0,1
e,fixd_Pickup_kai_001_12,fixd_Pickup_kai_001,Unit,chara_mag_00001,1,540,0,1
e,fixd_Pickup_kai_001_13,fixd_Pickup_kai_001,Unit,chara_sum_00101,1,540,0,1
e,fixd_Pickup_kai_001_14,fixd_Pickup_kai_001,Unit,chara_kai_00401,1,4320,1,1
e,fixd_Pickup_kai_001_15,fixd_Pickup_kai_001,Unit,chara_dan_00101,1,2720,0,1
e,fixd_Pickup_kai_001_16,fixd_Pickup_kai_001,Unit,chara_chi_00201,1,2720,0,1
e,fixd_Pickup_kai_001_17,fixd_Pickup_kai_001,Unit,chara_chi_00301,1,2720,0,1
e,fixd_Pickup_kai_001_18,fixd_Pickup_kai_001,Unit,chara_kai_00301,1,2720,0,1
e,fixd_Pickup_kai_001_19,fixd_Pickup_kai_001,Unit,chara_ron_00001,1,2720,0,1
e,fixd_Pickup_kai_001_20,fixd_Pickup_kai_001,Unit,chara_aha_00101,1,2720,0,1
e,fixd_Pickup_kai_001_21,fixd_Pickup_kai_001,Unit,chara_jig_00101,1,2720,0,1
e,fixd_Pickup_kai_001_22,fixd_Pickup_kai_001,Unit,chara_dos_00001,1,2720,0,1
e,fixd_Pickup_kai_001_23,fixd_Pickup_kai_001,Unit,chara_dos_00101,1,2720,0,1
e,fixd_Pickup_kai_001_24,fixd_Pickup_kai_001,Unit,chara_gom_00101,1,25056,0,1
e,fixd_Pickup_kai_001_25,fixd_Pickup_kai_001,Unit,chara_bat_00001,1,25056,0,1
e,fixd_Pickup_kai_001_26,fixd_Pickup_kai_001,Unit,chara_bat_00101,1,25056,0,1
e,fixd_Pickup_kai_001_27,fixd_Pickup_kai_001,Unit,chara_kai_00101,1,25056,0,1
e,fixd_Pickup_kai_001_28,fixd_Pickup_kai_001,Unit,chara_sur_00201,1,25056,0,1
e,fixd_Pickup_kai_001_29,fixd_Pickup_kai_001,Unit,chara_sur_00301,1,25056,0,1
e,fixd_Pickup_kai_001_30,fixd_Pickup_kai_001,Unit,chara_aha_00001,1,25056,0,1
e,fixd_Pickup_kai_001_31,fixd_Pickup_kai_001,Unit,chara_jig_00301,1,25056,0,1
e,fixd_Pickup_kai_001_32,fixd_Pickup_kai_001,Unit,chara_mag_00101,1,25056,0,1
e,fixd_Pickup_kai_001_33,fixd_Pickup_kai_001,Unit,chara_sum_00201,1,25056,0,1
e,only_normal_1,only_normal,Unit,chara_jig_00501,1,25056,0,1
e,only_normal_2,only_normal,Unit,chara_mag_00501,1,25056,0,1
e,only_normal_3,only_normal,Unit,chara_mag_00301,1,25056,0,1
e,only_normal_4,only_normal,Unit,chara_mag_00201,1,25056,0,1
e,only_normal_5,only_normal,Unit,chara_mag_00401,1,25056,0,1
e,only_normal_6,only_normal,Unit,chara_dan_00501,1,25056,0,1
e,only_normal_7,only_normal,Unit,chara_osh_00701,1,25056,0,1
e,only_normal_8,only_normal,Unit,chara_spy_00002,1,25056,0,1
