ENABLE,id,mst_page_id,row,height,koma_line_layout_asset_key,koma1_asset_key,koma1_width,koma1_back_ground_offset,koma1_effect_type,koma1_effect_parameter1,koma1_effect_parameter2,koma1_effect_target_side,koma1_effect_target_colors,koma1_effect_target_roles,koma2_asset_key,koma2_width,koma2_back_ground_offset,koma2_effect_type,koma2_effect_parameter1,koma2_effect_parameter2,koma2_effect_target_side,koma2_effect_target_colors,koma2_effect_target_roles,koma3_asset_key,koma3_width,koma3_back_ground_offset,koma3_effect_type,koma3_effect_parameter1,koma3_effect_parameter2,koma3_effect_target_side,koma3_effect_target_colors,koma3_effect_target_roles,koma4_asset_key,koma4_width,koma4_back_ground_offset,koma4_effect_type,koma4_effect_parameter1,koma4_effect_parameter2,koma4_effect_target_side,koma4_effect_target_colors,koma4_effect_target_roles,release_key
e,plan_test_stage_gust01_2,plan_test_stage_gust01,2,0.55,1,glo_00001,1,-1,Gust,200,0.5,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,plan_test_stage_poison01_1,plan_test_stage_poison01,1,0.55,5,glo_00001,0.25,-1,None,0,0,All,All,All,glo_00001,0.75,-1,Poison,150,10,Player,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,plan_test_stage_poison01_2,plan_test_stage_poison01,2,0.55,1,glo_00001,1,-1,Poison,150,10,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,plan_test_stage_normal01_1,plan_test_stage_normal01,1,0.55,5,glo_00001,0.25,-1,None,0,0,All,All,All,glo_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,plan_test_stage_normal01_2,plan_test_stage_normal01,2,0.55,1,glo_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,default_pvp_1,default_pvp,1,0.55,1,glo_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,default_pvp_2,default_pvp,2,0.55,6,glo_00001,0.5,-1,None,0,0,All,All,All,glo_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,default_pvp_3,default_pvp,3,0.55,5,glo_00001,0.25,-1,None,0,0,All,All,All,glo_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,pvp_202509010_01_1,pvp_202509010_01,1,0.55,1,kai_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,pvp_202509010_01_2,pvp_202509010_01,2,0.55,6,kai_00001,0.5,-1,None,0,0,All,All,All,kai_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,pvp_202509010_01_3,pvp_202509010_01,3,0.55,5,kai_00001,0.25,-1,None,0,0,All,All,All,kai_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,test_pvp1,test_pvp,1,0.55,6,glo_00003,0.5,-1,AttackPowerUp,50,0,All,All,All,glo_00002,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,test_pvp2,test_pvp,2,0.55,5,spy_00001,0.25,-1,None,0,0,All,All,All,kai_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,999999999
e,pvp_spy_01_1,pvp_spy_01,1,0.55,1,spy_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_spy_01_2,pvp_spy_01,2,0.55,11,spy_00001,0.4,-1,AttackPowerUp,20,0,All,All,All,spy_00001,0.2,-1,None,0,0,All,All,All,spy_00001,0.4,-1,AttackPowerUp,20,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_spy_01_3,pvp_spy_01,3,0.55,1,spy_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_dan_01_1,pvp_dan_01,1,0.55,8,dan_00002,0.5,-1,None,0,0,All,All,All,dan_00002,0.25,-1,None,0,0,All,All,All,dan_00002,0.25,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_dan_01_2,pvp_dan_01,2,0.55,1,dan_00002,1,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_dan_01_3,pvp_dan_01,3,0.55,10,dan_00002,0.25,-1,AttackPowerDown,30,0,All,All,All,dan_00002,0.25,-1,None,0,0,All,All,All,dan_00002,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_mag_01_1,pvp_mag_01,1,0.55,11,mag_00002,0.4,-1,None,0,0,All,All,All,mag_00002,0.2,-1,None,0,0,All,All,All,mag_00002,0.4,-1,SlipDamage,150,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511010
e,pvp_mag_01_2,pvp_mag_01,2,0.55,7,mag_00002,0.33,-1,None,0,0,All,All,All,mag_00002,0.34,-1,None,0,0,All,All,All,mag_00002,0.33,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511010
e,pvp_mag_01_3,pvp_mag_01,3,0.55,11,mag_00002,0.4,-1,SlipDamage,150,0,All,All,All,mag_00002,0.2,-1,None,0,0,All,All,All,mag_00002,0.4,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202511010
e,pvp_spy_02_1,pvp_spy_02,1,0.55,1,spy_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_spy_02_2,pvp_spy_02,2,0.55,11,spy_00001,0.4,-1,AttackPowerUp,20,0,All,All,All,spy_00001,0.2,-1,None,0,0,All,All,All,spy_00001,0.4,-1,AttackPowerUp,20,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_spy_02_3,pvp_spy_02,3,0.55,1,spy_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202510010
e,pvp_yuw_01_1,pvp_yuw_01,1,0.55,6,yuw_00001,0.5,-1,None,0,0,All,All,All,yuw_00001,0.5,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_01_2,pvp_yuw_01,2,0.55,1,yuw_00001,1,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_01_3,pvp_yuw_01,3,0.55,6,yuw_00001,0.5,-1,Gust,250,0.3,All,All,All,yuw_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_1,pvp_yuw_02,1,0.55,4,yuw_00001,0.75,-1,None,0,0,All,All,All,yuw_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_2,pvp_yuw_02,2,0.55,6,yuw_00001,0.5,-1,None,0,0,All,All,All,yuw_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_yuw_02_3,pvp_yuw_02,3,0.55,5,yuw_00001,0.25,-1,None,0,0,All,All,All,yuw_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202511020
e,pvp_sur_01_1,pvp_sur_01,1,0.55,8,sur_00001,0.5,-1,None,0,0,All,All,All,sur_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,sur_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_01_2,pvp_sur_01,2,0.55,6,sur_00001,0.5,-1,AttackPowerDown,30,0,All,All,All,sur_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_01_3,pvp_sur_01,3,0.55,6,sur_00001,0.5,-1,None,0,0,All,All,All,sur_00001,0.5,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_01_4,pvp_sur_01,4,0.55,10,sur_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,sur_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,sur_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_02_1,pvp_sur_02,1,0.55,4,sur_00001,0.75,-1,None,0,0,All,All,All,sur_00001,0.25,-1,Poison,150,3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_02_2,pvp_sur_02,2,0.55,9,sur_00001,0.25,-1,Poison,150,3,All,All,All,sur_00001,0.5,-1,None,0,0,All,All,All,sur_00001,0.25,-1,Poison,150,3,All,All,All,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_02_3,pvp_sur_02,3,0.55,9,sur_00001,0.25,-1,Poison,150,3,All,All,All,sur_00001,0.5,-1,None,0,0,All,All,All,sur_00001,0.25,-1,Poison,150,3,All,All,All,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_sur_02_4,pvp_sur_02,4,0.55,5,sur_00001,0.25,-1,Poison,150,3,All,All,All,sur_00001,0.75,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512010
e,pvp_Xmas_01_1,pvp_Xmas_01,1,0.55,8,glo_00033,0.5,-1,None,0,0,All,All,All,glo_00033,0.25,-1,None,0,0,All,All,All,glo_00033,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512015
e,pvp_Xmas_01_2,pvp_Xmas_01,2,0.55,6,glo_00033,0.5,-1,None,0,0,All,All,All,glo_00033,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512015
e,pvp_Xmas_01_3,pvp_Xmas_01,3,0.55,10,glo_00033,0.25,-1,None,0,0,All,All,All,glo_00033,0.25,-1,None,0,0,All,All,All,glo_00033,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512015
e,pvp_osh_01_1,pvp_osh_01,1,0.55,1,osh_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,pvp_osh_01_2,pvp_osh_01,2,0.55,11,osh_00001,0.4,-1,None,0,0,All,All,All,osh_00001,0.2,-1,None,0,0,All,All,All,osh_00001,0.4,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202512020
e,pvp_osh_01_3,pvp_osh_01,3,0.55,1,osh_00001,1,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202512020
e,pvp_jig_01_1,pvp_jig_01,1,0.55,5,jig_00001,0.25,-1,None,0,0,All,All,All,jig_00001,0.75,-1,Poison,150,5,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202601010
e,pvp_jig_01_2,pvp_jig_01,2,0.55,7,jig_00001,0.33,-1,None,0,0,All,All,All,jig_00001,0.34,-1,None,0,0,All,All,All,jig_00001,0.33,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202601010
e,pvp_jig_01_3,pvp_jig_01,3,0.55,4,jig_00001,0.75,-1,Poison,150,5,All,All,All,jig_00001,0.25,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202601010
e,pvp_jig_02_1,pvp_jig_02,1,0.55,1,jig_00001,1,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202601010
e,pvp_jig_02_2,pvp_jig_02,2,0.55,12,jig_00001,0.25,-1,None,0,0,All,All,All,jig_00001,0.25,-1,None,0,0,All,All,All,jig_00001,0.25,-1,None,0,0,All,All,All,jig_00001,0.25,-1,None,0,0,All,All,All,202601010
e,pvp_jig_02_3,pvp_jig_02,3,0.55,1,jig_00001,1,-1,Gust,250,0.3,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202601010
e,pvp_you_01_1,pvp_you_01,1,0.55,8,you_00001,0.5,-1,None,0,0,All,All,All,you_00001,0.25,-1,None,0,0,All,All,All,you_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602010
e,pvp_you_01_2,pvp_you_01,2,0.55,1,you_00001,1,-1,AttackPowerDown,30,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202602010
e,pvp_you_01_3,pvp_you_01,3,0.55,10,you_00001,0.25,-1,AttackPowerDown,30,0,All,All,All,you_00001,0.25,-1,None,0,0,All,All,All,you_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602010
e,pvp_you_02_1,pvp_you_02,1,0.55,8,you_00001,0.5,-1,None,0,0,All,All,All,you_00001,0.25,-1,None,0,0,All,All,All,you_00001,0.25,-1,SlipDamage,350,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602010
e,pvp_you_02_2,pvp_you_02,2,0.55,9,you_00001,0.25,-1,SlipDamage,350,0,All,All,All,you_00001,0.5,-1,None,0,0,All,All,All,you_00001,0.25,-1,SlipDamage,350,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602010
e,pvp_you_02_3,pvp_you_02,3,0.55,10,you_00001,0.25,-1,SlipDamage,350,0,All,All,All,you_00001,0.25,-1,None,0,0,All,All,All,you_00001,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,202602010
e,enhance_00001_01,enhance_00001,1,1.15,2,glo_00023,0.6,-1,None,0,0,All,All,All,glo_00023,0.4,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00001_1,normal_spy_00001,1,0.55,6,spy_00005,0.5,-0.92,None,0,0,All,All,All,spy_00005,0.5,-0.92,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00001_2,normal_spy_00001,2,0.55,3,spy_00005,0.4,0.55,None,0,0,All,All,All,spy_00005,0.6,0.55,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00002_1,normal_spy_00002,1,0.55,6,spy_00005,0.5,-1,None,0,0,All,All,All,spy_00005,0.5,-1,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00002_2,normal_spy_00002,2,0.55,1,spy_00005,1,0.6,None,0,0,All,All,All,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00003_1,normal_spy_00003,1,0.55,3,spy_00002,0.4,-1,None,0,0,All,All,All,spy_00002,0.6,-1,AttackPowerUp,30,0,Player,All,All,,,__NULL__,,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
e,normal_spy_00003_2,normal_spy_00003,2,0.55,9,spy_00002,0.25,0.6,AttackPowerUp,30,0,Player,All,All,spy_00002,0.5,0.6,None,0,0,All,All,All,spy_00002,0.25,0.6,None,,,__NULL__,,,,,__NULL__,None,,,__NULL__,,,202509010
