ENABLE,id,mst_stage_id,reset_type,clearable_count,ad_challenge_count,mst_stage_rule_group_id,start_at,end_at,release_key,background_asset_key
e,14,event_kai1_charaget02_00005,__NULL__,,0,__NULL__,"2025-09-29 12:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,15,event_kai1_charaget02_00006,__NULL__,,0,__NULL__,"2025-09-29 12:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,16,event_kai1_charaget02_00007,__NULL__,,0,__NULL__,"2025-09-29 12:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,17,event_kai1_charaget02_00008,__NULL__,,0,__NULL__,"2025-09-29 12:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,18,event_kai1_challenge01_00001,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,glo_00010
e,19,event_kai1_challenge01_00002,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,glo_00010
e,20,event_kai1_challenge01_00003,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,glo_00010
e,21,event_kai1_challenge01_00004,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,glo_00010
e,23,event_kai1_savage_00001,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,24,event_kai1_savage_00002,__NULL__,,0,__NULL__,"2025-09-22 11:00:00","2025-10-22 11:59:59",202509010,kai_00002
e,25,event_spy1_1day_00001,Daily,1,0,__NULL__,"2025-10-06 15:00:00","2025-10-22 03:59:59",202510010,spy_00001
e,26,event_spy1_charaget01_00001,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,27,event_spy1_charaget01_00002,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,28,event_spy1_charaget01_00003,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,29,event_spy1_charaget01_00004,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,30,event_spy1_charaget01_00005,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,31,event_spy1_charaget01_00006,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,32,event_spy1_charaget01_00007,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,33,event_spy1_charaget01_00008,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,34,event_spy1_charaget02_00001,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,35,event_spy1_charaget02_00002,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,36,event_spy1_charaget02_00003,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,37,event_spy1_charaget02_00004,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,38,event_spy1_charaget02_00005,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,39,event_spy1_charaget02_00006,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,40,event_spy1_charaget02_00007,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,41,event_spy1_charaget02_00008,__NULL__,,0,__NULL__,"2025-10-13 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,42,event_spy1_challenge01_00001,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,43,event_spy1_challenge01_00002,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,44,event_spy1_challenge01_00003,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,45,event_spy1_challenge01_00004,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00003
e,46,event_spy1_savage_00001,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,47,event_spy1_savage_00002,__NULL__,,0,__NULL__,"2025-10-06 15:00:00","2025-11-06 14:59:59",202510010,spy_00001
e,48,event_dan1_1day_00001,Daily,1,0,__NULL__,"2025-10-22 15:00:00","2025-11-06 03:59:59",202510020,glo_00011
e,49,event_dan1_charaget01_00001,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,50,event_dan1_charaget01_00002,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,51,event_dan1_charaget01_00003,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,52,event_dan1_charaget01_00004,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,53,event_dan1_charaget01_00005,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,54,event_dan1_charaget01_00006,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,55,event_dan1_charaget01_00007,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,56,event_dan1_charaget01_00008,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,57,event_dan1_charaget02_00001,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,58,event_dan1_charaget02_00002,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,59,event_dan1_charaget02_00003,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,60,event_dan1_charaget02_00004,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,61,event_dan1_charaget02_00005,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,62,event_dan1_charaget02_00006,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,63,event_dan1_charaget02_00007,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,64,event_dan1_charaget02_00008,__NULL__,,0,__NULL__,"2025-10-27 15:00:00","2025-11-25 14:59:59",202510020,glo_00011
e,65,event_dan1_challenge01_00001,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,dan_00007
e,66,event_dan1_challenge01_00002,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,dan_00007
e,67,event_dan1_challenge01_00003,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,dan_00007
e,68,event_dan1_challenge01_00004,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,dan_00007
e,69,event_dan1_savage_00001,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00016
e,70,event_dan1_savage_00002,__NULL__,,0,__NULL__,"2025-10-22 15:00:00","2025-11-25 14:59:59",202510020,glo_00016
e,71,event_mag1_1day_00001,Daily,1,0,__NULL__,"2025-11-06 15:00:00","2025-11-25 03:59:59",202511010,glo_00001
e,72,event_mag1_charaget01_00001,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,73,event_mag1_charaget01_00002,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,74,event_mag1_charaget01_00003,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,75,event_mag1_charaget01_00004,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,76,event_mag1_charaget01_00005,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,77,event_mag1_charaget01_00006,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,78,event_mag1_charaget01_00007,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,79,event_mag1_charaget01_00008,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,80,event_mag1_charaget02_00001,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,81,event_mag1_charaget02_00002,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,82,event_mag1_charaget02_00003,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,83,event_mag1_charaget02_00004,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,84,event_mag1_charaget02_00005,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,85,event_mag1_charaget02_00006,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,86,event_mag1_charaget02_00007,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,87,event_mag1_charaget02_00008,__NULL__,,0,__NULL__,"2025-11-12 15:00:00","2025-12-08 10:59:59",202511010,glo_00011
e,88,event_mag1_challenge01_00001,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,glo_00008
e,89,event_mag1_challenge01_00002,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,glo_00008
e,90,event_mag1_challenge01_00003,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,glo_00008
e,91,event_mag1_challenge01_00004,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,glo_00008
e,92,event_mag1_savage_00001,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,93,event_mag1_savage_00002,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,94,event_mag1_savage_00003,__NULL__,,0,__NULL__,"2025-11-06 15:00:00","2025-12-08 10:59:59",202511010,mag_00002
e,95,event_yuw1_1day_00001,Daily,1,0,__NULL__,"2025-11-25 15:00:00","2025-12-08 03:59:59",202511020,glo_00011
e,96,event_yuw1_charaget01_00001,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,97,event_yuw1_charaget01_00002,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,98,event_yuw1_charaget01_00003,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,99,event_yuw1_charaget01_00004,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,100,event_yuw1_charaget01_00005,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,101,event_yuw1_charaget01_00006,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,102,event_yuw1_charaget01_00007,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,103,event_yuw1_charaget01_00008,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,104,event_yuw1_charaget02_00001,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,105,event_yuw1_charaget02_00002,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,106,event_yuw1_charaget02_00003,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,107,event_yuw1_charaget02_00004,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,108,event_yuw1_charaget02_00005,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,109,event_yuw1_charaget02_00006,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,110,event_yuw1_charaget02_00007,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,111,event_yuw1_charaget02_00008,__NULL__,,0,__NULL__,"2025-12-01 15:00:00","2025-12-31 23:59:59",202511020,glo_00008
e,112,event_yuw1_challenge01_00001,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,yuw_00003
e,113,event_yuw1_challenge01_00002,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,yuw_00003
e,114,event_yuw1_challenge01_00003,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,yuw_00003
e,115,event_yuw1_challenge01_00004,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,yuw_00003
e,116,event_yuw1_savage_00001,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00024
e,117,event_yuw1_savage_00002,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00024
e,118,event_yuw1_savage_00003,__NULL__,,0,__NULL__,"2025-11-25 15:00:00","2025-12-31 23:59:59",202511020,glo_00024
e,119,event_yuw1_savage02_00001,__NULL__,,0,__NULL__,"2025-12-22 15:00:00","2025-12-31 23:59:59",202512015,glo_00033
e,120,event_yuw1_savage02_00002,__NULL__,,0,__NULL__,"2025-12-22 15:00:00","2025-12-31 23:59:59",202512015,glo_00033
e,121,event_sur1_1day_00001,Daily,1,0,__NULL__,"2025-12-08 15:00:00","2025-12-31 23:59:59",202512010,sur_00003
e,122,event_sur1_charaget01_00001,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,123,event_sur1_charaget01_00002,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,124,event_sur1_charaget01_00003,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,125,event_sur1_charaget01_00004,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,126,event_sur1_charaget01_00005,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,127,event_sur1_charaget01_00006,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,128,event_sur1_charaget01_00007,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,129,event_sur1_charaget01_00008,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,130,event_sur1_savage_00001,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,131,event_sur1_savage_00002,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,132,event_sur1_savage_00003,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,133,event_sur1_charaget02_00001,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,134,event_sur1_charaget02_00002,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,135,event_sur1_charaget02_00003,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,136,event_sur1_charaget02_00004,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,137,event_sur1_charaget02_00005,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,138,event_sur1_charaget02_00006,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,139,event_sur1_charaget02_00007,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,140,event_sur1_charaget02_00008,__NULL__,,0,__NULL__,"2025-12-15 15:00:00","2026-01-16 10:59:59",202512010,sur_00002
e,141,event_sur1_challenge01_00001,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,142,event_sur1_challenge01_00002,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,143,event_sur1_challenge01_00003,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,144,event_sur1_challenge01_00004,__NULL__,,0,__NULL__,"2025-12-08 15:00:00","2026-01-16 10:59:59",202512010,sur_00001
e,146,event_osh1_1day_00001,Daily,1,0,__NULL__,"2026-01-01 04:00:00","2026-01-16 03:59:59",202512020,osh_00001
e,147,event_osh1_charaget02_00001,__NULL__,,0,__NULL__,"2026-01-05 15:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,148,event_osh1_charaget02_00002,__NULL__,,0,__NULL__,"2026-01-05 15:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,149,event_osh1_charaget02_00003,__NULL__,,0,__NULL__,"2026-01-05 15:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,150,event_osh1_charaget01_00001,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,151,event_osh1_charaget01_00002,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,152,event_osh1_charaget01_00003,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00002
e,153,event_osh1_challenge01_00001,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,154,event_osh1_challenge01_00002,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,155,event_osh1_challenge01_00003,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,156,event_osh1_challenge01_00004,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,157,event_glo1_1day_00001,Daily,1,0,__NULL__,"2026-01-01 00:00:00","2026-01-05 14:59:59",202512020,glo_00036
e,158,event_osh1_savage_00001,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,159,event_osh1_savage_00002,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,160,event_osh1_savage_00003,__NULL__,,0,__NULL__,"2026-01-01 00:00:00","2026-02-02 10:59:59",202512020,osh_00001
e,162,event_jig1_1day_00001,Daily,1,0,__NULL__,"2026-01-16 15:00:00","2026-02-2 03:59:59",202601010,jig_00001
e,163,event_jig1_charaget02_00001,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,164,event_jig1_charaget02_00002,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,165,event_jig1_charaget02_00003,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,166,event_jig1_charaget02_00004,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,167,event_jig1_charaget02_00005,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,168,event_jig1_charaget02_00006,__NULL__,,0,__NULL__,"2026-01-21 15:00:00","2026-02-16 14:59:59",202601010,jig_00002
e,169,event_jig1_charaget01_00001,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,170,event_jig1_charaget01_00002,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,171,event_jig1_charaget01_00003,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,172,event_jig1_charaget01_00004,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,173,event_jig1_charaget01_00005,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,174,event_jig1_charaget01_00006,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00003
e,175,event_jig1_challenge01_00001,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,176,event_jig1_challenge01_00002,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,177,event_jig1_challenge01_00003,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,178,event_jig1_challenge01_00004,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,179,event_jig1_savage_00001,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,180,event_jig1_savage_00002,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,181,event_jig1_savage_00003,__NULL__,,0,__NULL__,"2026-01-16 15:00:00","2026-02-16 10:59:59",202601010,jig_00001
e,183,event_you1_1day_00001,Daily,1,0,__NULL__,"2026-02-02 15:00:00","2026-02-16 03:59:59",202602010,you_00001
e,184,event_you1_charaget01_00001,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00004
e,185,event_you1_charaget01_00002,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00004
e,186,event_you1_charaget01_00003,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,187,event_you1_charaget01_00004,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,glo_00016
e,188,event_you1_charaget01_00005,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,glo_00016
e,189,event_you1_charaget01_00006,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00004
e,190,event_you1_charaget02_00001,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,191,event_you1_charaget02_00002,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,192,event_you1_charaget02_00003,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,193,event_you1_charaget02_00004,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,194,event_you1_charaget02_00005,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,195,event_you1_charaget02_00006,__NULL__,,0,__NULL__,"2026-02-06 15:00:00","2026-03-02 10:59:59",202602010,you_00002
e,196,event_you1_savage_00001,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00001
e,197,event_you1_savage_00002,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00001
e,198,event_you1_savage_00003,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00001
e,199,event_you1_challenge_00001,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00003
e,200,event_you1_challenge_00002,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00003
e,201,event_you1_challenge_00003,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00003
e,202,event_you1_challenge_00004,__NULL__,,0,__NULL__,"2026-02-02 15:00:00","2026-03-02 10:59:59",202602010,you_00003
e,204,event_kim1_savage_00001,__NULL__,,0,__NULL__,"2026-02-16 15:00:00","2026-03-16 10:59:59",202602020,glo_00011
