ENABLE,release_key,id,mst_artwork_id,drop_group_id,drop_percentage,rarity,asset_num
e,202509010,artwork_fragment_gom_00112,artwork_gom_0001,gom_a_0005,30,SSR,03
e,202509010,artwork_fragment_gom_00113,artwork_gom_0001,gom_a_0005,30,SSR,10
e,202509010,artwork_fragment_gom_00114,artwork_gom_0001,gom_a_0006,30,SSR,14
e,202509010,artwork_fragment_gom_00115,artwork_gom_0001,gom_a_0006,30,SSR,13
e,202509010,artwork_fragment_gom_00116,artwork_gom_0001,gom_a_0006,30,SSR,05
e,202509010,artwork_fragment_gom_00201,artwork_gom_0002,gom_b_0001,30,SSR,06
e,202509010,artwork_fragment_gom_00202,artwork_gom_0002,gom_b_0001,30,SSR,15
e,202509010,artwork_fragment_gom_00203,artwork_gom_0002,gom_b_0002,30,SSR,10
e,202509010,artwork_fragment_gom_00204,artwork_gom_0002,gom_b_0002,30,SSR,01
e,202509010,artwork_fragment_gom_00205,artwork_gom_0002,gom_b_0002,30,SSR,07
e,202509010,artwork_fragment_gom_00206,artwork_gom_0002,gom_b_0003,30,SSR,14
e,202509010,artwork_fragment_gom_00207,artwork_gom_0002,gom_b_0003,30,SSR,09
e,202509010,artwork_fragment_gom_00208,artwork_gom_0002,gom_b_0003,30,SSR,11
e,202509010,artwork_fragment_gom_00209,artwork_gom_0002,gom_b_0004,30,SSR,12
e,202509010,artwork_fragment_gom_00210,artwork_gom_0002,gom_b_0004,30,SSR,08
e,202509010,artwork_fragment_gom_00211,artwork_gom_0002,gom_b_0004,30,SSR,05
e,202509010,artwork_fragment_gom_00212,artwork_gom_0002,gom_b_0005,30,SSR,03
e,202509010,artwork_fragment_gom_00213,artwork_gom_0002,gom_b_0005,30,SSR,13
e,202509010,artwork_fragment_gom_00214,artwork_gom_0002,gom_b_0005,30,SSR,02
e,202509010,artwork_fragment_gom_00215,artwork_gom_0002,gom_b_0006,30,SSR,04
e,202509010,artwork_fragment_gom_00216,artwork_gom_0002,gom_b_0006,30,SSR,16
e,202509010,artwork_fragment_gom_00301,artwork_gom_0003,gom_c_0001,100,SSR,13
e,202509010,artwork_fragment_gom_00302,artwork_gom_0003,gom_c_0001,100,SSR,08
e,202509010,artwork_fragment_gom_00303,artwork_gom_0003,gom_c_0001,100,SSR,07
e,202509010,artwork_fragment_gom_00304,artwork_gom_0003,gom_c_0002,100,SSR,06
e,202509010,artwork_fragment_gom_00305,artwork_gom_0003,gom_c_0002,100,SSR,14
e,202509010,artwork_fragment_gom_00306,artwork_gom_0003,gom_c_0002,100,SSR,05
e,202509010,artwork_fragment_gom_00307,artwork_gom_0003,gom_c_0003,100,SSR,04
e,202509010,artwork_fragment_gom_00308,artwork_gom_0003,gom_c_0003,100,SSR,12
e,202509010,artwork_fragment_gom_00309,artwork_gom_0003,gom_c_0004,100,SSR,02
e,202509010,artwork_fragment_gom_00310,artwork_gom_0003,gom_c_0004,100,SSR,01
e,202509010,artwork_fragment_gom_00311,artwork_gom_0003,gom_c_0004,100,SSR,03
e,202509010,artwork_fragment_gom_00312,artwork_gom_0003,gom_c_0005,100,SSR,09
e,202509010,artwork_fragment_gom_00313,artwork_gom_0003,gom_c_0005,100,SSR,15
e,202509010,artwork_fragment_gom_00314,artwork_gom_0003,gom_c_0006,100,SSR,16
e,202509010,artwork_fragment_gom_00315,artwork_gom_0003,gom_c_0006,100,SSR,10
e,202509010,artwork_fragment_gom_00316,artwork_gom_0003,gom_c_0006,100,SSR,11
e,202509010,artwork_fragment_jig_00101,artwork_jig_0001,jig_a_0001,30,SSR,15
e,202509010,artwork_fragment_jig_00102,artwork_jig_0001,jig_a_0001,30,SSR,02
e,202509010,artwork_fragment_jig_00103,artwork_jig_0001,jig_a_0001,30,SSR,16
e,202509010,artwork_fragment_jig_00104,artwork_jig_0001,jig_a_0002,30,SSR,14
e,202509010,artwork_fragment_jig_00105,artwork_jig_0001,jig_a_0002,30,SSR,12
e,202509010,artwork_fragment_jig_00106,artwork_jig_0001,jig_a_0002,30,SSR,09
e,202509010,artwork_fragment_jig_00107,artwork_jig_0001,jig_a_0003,30,SSR,03
e,202509010,artwork_fragment_jig_00108,artwork_jig_0001,jig_a_0003,30,SSR,13
e,202509010,artwork_fragment_jig_00109,artwork_jig_0001,jig_a_0003,30,SSR,10
e,202509010,artwork_fragment_jig_00110,artwork_jig_0001,jig_a_0004,30,SSR,11
e,202509010,artwork_fragment_jig_00111,artwork_jig_0001,jig_a_0004,30,SSR,07
e,202509010,artwork_fragment_jig_00112,artwork_jig_0001,jig_a_0005,30,SSR,06
e,202509010,artwork_fragment_jig_00113,artwork_jig_0001,jig_a_0005,30,SSR,08
e,202509010,artwork_fragment_jig_00114,artwork_jig_0001,jig_a_0005,30,SSR,05
e,202509010,artwork_fragment_jig_00115,artwork_jig_0001,jig_a_0006,30,SSR,04
e,202509010,artwork_fragment_jig_00116,artwork_jig_0001,jig_a_0006,30,SSR,01
e,202509010,artwork_fragment_jig_00201,artwork_jig_0002,jig_b_0001,30,SSR,05
e,202509010,artwork_fragment_jig_00202,artwork_jig_0002,jig_b_0001,30,SSR,16
e,202509010,artwork_fragment_jig_00203,artwork_jig_0002,jig_b_0001,30,SSR,08
e,202509010,artwork_fragment_jig_00204,artwork_jig_0002,jig_b_0002,30,SSR,07
e,202509010,artwork_fragment_jig_00205,artwork_jig_0002,jig_b_0002,30,SSR,02
e,202509010,artwork_fragment_jig_00206,artwork_jig_0002,jig_b_0002,30,SSR,12
e,202509010,artwork_fragment_jig_00207,artwork_jig_0002,jig_b_0003,30,SSR,01
e,202509010,artwork_fragment_jig_00208,artwork_jig_0002,jig_b_0003,30,SSR,09
e,202509010,artwork_fragment_jig_00209,artwork_jig_0002,jig_b_0003,30,SSR,10
e,202509010,artwork_fragment_jig_00210,artwork_jig_0002,jig_b_0004,30,SSR,04
e,202509010,artwork_fragment_jig_00211,artwork_jig_0002,jig_b_0004,30,SSR,11
e,202509010,artwork_fragment_jig_00212,artwork_jig_0002,jig_b_0005,30,SSR,06
e,202509010,artwork_fragment_jig_00213,artwork_jig_0002,jig_b_0005,30,SSR,14
e,202509010,artwork_fragment_jig_00214,artwork_jig_0002,jig_b_0005,30,SSR,15
e,202509010,artwork_fragment_jig_00215,artwork_jig_0002,jig_b_0006,30,SSR,13
e,202509010,artwork_fragment_jig_00216,artwork_jig_0002,jig_b_0006,30,SSR,03
e,202509010,artwork_fragment_jig_00301,artwork_jig_0003,jig_c_0001,100,SSR,01
e,202509010,artwork_fragment_jig_00302,artwork_jig_0003,jig_c_0001,100,SSR,06
e,202509010,artwork_fragment_jig_00303,artwork_jig_0003,jig_c_0002,100,SSR,16
e,202509010,artwork_fragment_jig_00304,artwork_jig_0003,jig_c_0002,100,SSR,02
e,202509010,artwork_fragment_jig_00305,artwork_jig_0003,jig_c_0003,100,SSR,14
e,202509010,artwork_fragment_jig_00306,artwork_jig_0003,jig_c_0003,100,SSR,07
e,202509010,artwork_fragment_jig_00307,artwork_jig_0003,jig_c_0003,100,SSR,04
e,202509010,artwork_fragment_jig_00308,artwork_jig_0003,jig_c_0004,100,SSR,03
e,202509010,artwork_fragment_jig_00309,artwork_jig_0003,jig_c_0004,100,SSR,09
e,202509010,artwork_fragment_jig_00310,artwork_jig_0003,jig_c_0004,100,SSR,11
e,202509010,artwork_fragment_jig_00311,artwork_jig_0003,jig_c_0005,100,SSR,13
e,202509010,artwork_fragment_jig_00312,artwork_jig_0003,jig_c_0005,100,SSR,10
e,202509010,artwork_fragment_jig_00313,artwork_jig_0003,jig_c_0005,100,SSR,15
e,202509010,artwork_fragment_jig_00314,artwork_jig_0003,jig_c_0006,100,SSR,12
e,202509010,artwork_fragment_jig_00315,artwork_jig_0003,jig_c_0006,100,SSR,05
e,202509010,artwork_fragment_jig_00316,artwork_jig_0003,jig_c_0006,100,SSR,08
e,202509010,artwork_fragment_kai_00101,artwork_kai_0001,kai_a_0001,30,SSR,05
e,202509010,artwork_fragment_kai_00102,artwork_kai_0001,kai_a_0001,30,SSR,14
e,202509010,artwork_fragment_kai_00103,artwork_kai_0001,kai_a_0002,30,SSR,11
e,202509010,artwork_fragment_kai_00104,artwork_kai_0001,kai_a_0002,30,SSR,07
e,202509010,artwork_fragment_kai_00105,artwork_kai_0001,kai_a_0003,30,SSR,15
e,202509010,artwork_fragment_kai_00106,artwork_kai_0001,kai_a_0003,30,SSR,02
e,202509010,artwork_fragment_kai_00107,artwork_kai_0001,kai_a_0003,30,SSR,10
e,202509010,artwork_fragment_kai_00108,artwork_kai_0001,kai_a_0004,30,SSR,08
e,202509010,artwork_fragment_kai_00109,artwork_kai_0001,kai_a_0004,30,SSR,13
e,202509010,artwork_fragment_kai_00110,artwork_kai_0001,kai_a_0004,30,SSR,12
e,202509010,artwork_fragment_kai_00111,artwork_kai_0001,kai_a_0005,30,SSR,06
e,202509010,artwork_fragment_kai_00112,artwork_kai_0001,kai_a_0005,30,SSR,16
e,202509010,artwork_fragment_kai_00113,artwork_kai_0001,kai_a_0005,30,SSR,01
e,202509010,artwork_fragment_kai_00114,artwork_kai_0001,kai_a_0006,30,SSR,04
e,202509010,artwork_fragment_kai_00115,artwork_kai_0001,kai_a_0006,30,SSR,03
e,202509010,artwork_fragment_kai_00116,artwork_kai_0001,kai_a_0006,30,SSR,09
e,202509010,artwork_fragment_kai_00201,artwork_kai_0002,kai_b_0001,30,SSR,11
e,202509010,artwork_fragment_kai_00202,artwork_kai_0002,kai_b_0001,30,SSR,09
e,202509010,artwork_fragment_kai_00203,artwork_kai_0002,kai_b_0002,30,SSR,03
e,202509010,artwork_fragment_kai_00204,artwork_kai_0002,kai_b_0002,30,SSR,16
e,202509010,artwork_fragment_kai_00205,artwork_kai_0002,kai_b_0003,30,SSR,02
e,202509010,artwork_fragment_kai_00206,artwork_kai_0002,kai_b_0003,30,SSR,13
e,202509010,artwork_fragment_kai_00207,artwork_kai_0002,kai_b_0003,30,SSR,08
e,202509010,artwork_fragment_kai_00208,artwork_kai_0002,kai_b_0004,30,SSR,14
e,202509010,artwork_fragment_kai_00209,artwork_kai_0002,kai_b_0004,30,SSR,06
e,202509010,artwork_fragment_kai_00210,artwork_kai_0002,kai_b_0004,30,SSR,12
e,202509010,artwork_fragment_kai_00211,artwork_kai_0002,kai_b_0005,30,SSR,15
e,202509010,artwork_fragment_kai_00212,artwork_kai_0002,kai_b_0005,30,SSR,07
e,202509010,artwork_fragment_kai_00213,artwork_kai_0002,kai_b_0005,30,SSR,05
e,202509010,artwork_fragment_kai_00214,artwork_kai_0002,kai_b_0006,30,SSR,04
e,202509010,artwork_fragment_kai_00215,artwork_kai_0002,kai_b_0006,30,SSR,10
e,202509010,artwork_fragment_kai_00216,artwork_kai_0002,kai_b_0006,30,SSR,01
e,202509010,artwork_fragment_kai_00301,artwork_kai_0003,kai_c_0001,100,SSR,15
e,202509010,artwork_fragment_kai_00302,artwork_kai_0003,kai_c_0001,100,SSR,03
e,202509010,artwork_fragment_kai_00303,artwork_kai_0003,kai_c_0002,100,SSR,16
e,202509010,artwork_fragment_kai_00304,artwork_kai_0003,kai_c_0002,100,SSR,07
e,202509010,artwork_fragment_kai_00305,artwork_kai_0003,kai_c_0003,100,SSR,13
e,202509010,artwork_fragment_kai_00306,artwork_kai_0003,kai_c_0003,100,SSR,11
e,202509010,artwork_fragment_kai_00307,artwork_kai_0003,kai_c_0003,100,SSR,08
e,202509010,artwork_fragment_kai_00308,artwork_kai_0003,kai_c_0004,100,SSR,09
e,202509010,artwork_fragment_kai_00309,artwork_kai_0003,kai_c_0004,100,SSR,04
e,202509010,artwork_fragment_kai_00310,artwork_kai_0003,kai_c_0004,100,SSR,06
e,202509010,artwork_fragment_kai_00311,artwork_kai_0003,kai_c_0005,100,SSR,14
e,202509010,artwork_fragment_kai_00312,artwork_kai_0003,kai_c_0005,100,SSR,05
e,202509010,artwork_fragment_kai_00313,artwork_kai_0003,kai_c_0005,100,SSR,02
e,202509010,artwork_fragment_kai_00314,artwork_kai_0003,kai_c_0006,100,SSR,12
e,202509010,artwork_fragment_kai_00315,artwork_kai_0003,kai_c_0006,100,SSR,01
e,202509010,artwork_fragment_kai_00316,artwork_kai_0003,kai_c_0006,100,SSR,10
e,202509010,artwork_fragment_mag_00101,artwork_mag_0001,mag_a_0001,30,SSR,12
e,202509010,artwork_fragment_mag_00102,artwork_mag_0001,mag_a_0001,30,SSR,07
e,202509010,artwork_fragment_mag_00103,artwork_mag_0001,mag_a_0002,30,SSR,15
e,202509010,artwork_fragment_mag_00104,artwork_mag_0001,mag_a_0002,30,SSR,10
e,202509010,artwork_fragment_mag_00105,artwork_mag_0001,mag_a_0003,30,SSR,04
e,202509010,artwork_fragment_mag_00106,artwork_mag_0001,mag_a_0003,30,SSR,01
e,202509010,artwork_fragment_mag_00107,artwork_mag_0001,mag_a_0003,30,SSR,13
e,202509010,artwork_fragment_mag_00108,artwork_mag_0001,mag_a_0004,30,SSR,16
e,202509010,artwork_fragment_mag_00109,artwork_mag_0001,mag_a_0004,30,SSR,08
e,202509010,artwork_fragment_mag_00110,artwork_mag_0001,mag_a_0004,30,SSR,09
e,202509010,artwork_fragment_mag_00111,artwork_mag_0001,mag_a_0005,30,SSR,02
e,202509010,artwork_fragment_mag_00112,artwork_mag_0001,mag_a_0005,30,SSR,11
e,202509010,artwork_fragment_mag_00113,artwork_mag_0001,mag_a_0005,30,SSR,03
e,202509010,artwork_fragment_mag_00114,artwork_mag_0001,mag_a_0006,30,SSR,06
