ENABLE,id,hp,is_damage_invalidation,outpost_asset_key,artwork_asset_key,release_key
e,normal_glo1_00002,15000,,,tutorial_0002,202509010
e,normal_glo1_00003,15000,,,tutorial_0002,202509010
e,hard_glo1_00001,50000,,,tutorial_0002,202509010
e,hard_glo1_00002,50000,,,tutorial_0002,202509010
e,hard_glo1_00003,50000,,,tutorial_0002,202509010
e,veryhard_glo1_00001,150000,,,tutorial_0002,202509010
e,veryhard_glo1_00002,150000,,,tutorial_0002,202509010
e,veryhard_glo1_00003,150000,,,tutorial_0002,202509010
e,normal_jig_00001,15000,,,jig_0001,202509010
e,normal_jig_00002,15000,,,jig_0001,202509010
e,normal_jig_00003,15000,,,jig_0001,202509010
e,normal_jig_00004,20000,,,jig_0001,202509010
e,normal_jig_00005,20000,,,jig_0001,202509010
e,normal_jig_00006,20000,,,jig_0001,202509010
e,hard_jig_00001,40000,,,jig_0002,202509010
e,hard_jig_00002,40000,,,jig_0002,202509010
e,hard_jig_00003,40000,,,jig_0002,202509010
e,hard_jig_00004,50000,,,jig_0002,202509010
e,hard_jig_00005,50000,,,jig_0002,202509010
e,hard_jig_00006,50000,,,jig_0002,202509010
e,veryhard_jig_00001,130000,,,jig_0003,202509010
e,veryhard_jig_00002,130000,,,jig_0003,202509010
e,veryhard_jig_00003,130000,,,jig_0003,202509010
e,veryhard_jig_00004,130000,,,jig_0003,202509010
e,veryhard_jig_00005,130000,,,jig_0003,202509010
e,veryhard_jig_00006,130000,,,jig_0003,202509010
e,normal_tak_00001,30000,,,tak_0001,202509010
e,normal_tak_00002,30000,,,tak_0001,202509010
e,normal_tak_00003,30000,,,tak_0001,202509010
e,hard_tak_00001,80000,,,tak_0002,202509010
e,hard_tak_00002,80000,,,tak_0002,202509010
e,hard_tak_00003,80000,,,tak_0002,202509010
e,veryhard_tak_00001,150000,,,tak_0003,202509010
e,veryhard_tak_00002,150000,,,tak_0003,202509010
e,veryhard_tak_00003,150000,,,tak_0003,202509010
e,normal_glo2_00001,40000,,,tutorial_0002,202509010
e,normal_glo2_00002,40000,,,tutorial_0002,202509010
e,normal_glo2_00003,40000,,,tutorial_0002,202509010
e,hard_glo2_00001,100000,,,tutorial_0002,202509010
e,hard_glo2_00002,100000,,,tutorial_0002,202509010
e,hard_glo2_00003,100000,,,tutorial_0002,202509010
e,veryhard_glo2_00001,150000,,,tutorial_0002,202509010
e,veryhard_glo2_00002,150000,,,tutorial_0002,202509010
e,veryhard_glo2_00003,150000,,,tutorial_0002,202509010
e,normal_dan_00001,15000,,,dan_0001,202509010
e,normal_dan_00002,15000,,,dan_0001,202509010
e,normal_dan_00003,15000,,,dan_0001,202509010
e,normal_dan_00004,15000,,,dan_0001,202509010
e,normal_dan_00005,15000,,,dan_0001,202509010
e,normal_dan_00006,15000,,,dan_0001,202509010
e,hard_dan_00001,50000,,,dan_0002,202509010
e,hard_dan_00002,50000,,,dan_0002,202509010
e,hard_dan_00003,50000,,,dan_0002,202509010
e,hard_dan_00004,50000,,,dan_0002,202509010
e,hard_dan_00005,50000,,,dan_0002,202509010
e,hard_dan_00006,50000,,,dan_0002,202509010
e,veryhard_dan_00001,150000,,,dan_0003,202509010
e,veryhard_dan_00002,100000,,,dan_0003,202509010
e,veryhard_dan_00003,150000,,,dan_0003,202509010
e,veryhard_dan_00004,150000,,,dan_0003,202509010
e,veryhard_dan_00005,150000,,,dan_0003,202509010
e,veryhard_dan_00006,150000,,,dan_0003,202509010
e,normal_chi_00001,50000,,,chi_0001,202509010
e,normal_chi_00002,52000,,,chi_0001,202509010
e,normal_chi_00003,54000,,,chi_0001,202509010
e,normal_chi_00004,56000,,,chi_0001,202509010
e,normal_chi_00005,58000,,,chi_0001,202509010
e,normal_chi_00006,60000,,,chi_0001,202509010
e,hard_chi_00001,100000,,,chi_0002,202509010
e,hard_chi_00002,105000,,,chi_0002,202509010
e,hard_chi_00003,110000,,,chi_0002,202509010
e,hard_chi_00004,115000,,,chi_0002,202509010
e,hard_chi_00005,120000,,,chi_0002,202509010
e,hard_chi_00006,125000,,,chi_0002,202509010
e,veryhard_chi_00001,200000,,,chi_0003,202509010
e,veryhard_chi_00002,205000,,,chi_0003,202509010
e,veryhard_chi_00003,210000,,,chi_0003,202509010
e,veryhard_chi_00004,215000,,,chi_0003,202509010
e,veryhard_chi_00005,220000,,,chi_0003,202509010
e,veryhard_chi_00006,225000,,,chi_0003,202509010
e,normal_sur_00001,50000,,,sur_0001,202509010
e,normal_sur_00002,52000,,,sur_0001,202509010
e,normal_sur_00003,54000,1,,sur_0001,202509010
e,normal_sur_00004,56000,,,sur_0001,202509010
e,normal_sur_00005,58000,,,sur_0001,202509010
e,normal_sur_00006,60000,,,sur_0001,202509010
e,hard_sur_00001,100000,,,sur_0002,202509010
e,hard_sur_00002,105000,,,sur_0002,202509010
e,hard_sur_00003,110000,1,,sur_0002,202509010
e,hard_sur_00004,115000,,,sur_0002,202509010
e,hard_sur_00005,120000,,,sur_0002,202509010
e,hard_sur_00006,125000,,,sur_0002,202509010
e,veryhard_sur_00001,200000,,,sur_0003,202509010
e,veryhard_sur_00002,205000,1,,sur_0003,202509010
e,veryhard_sur_00003,210000,,,sur_0003,202509010
e,veryhard_sur_00004,215000,,,sur_0003,202509010
e,veryhard_sur_00005,220000,,,sur_0003,202509010
e,veryhard_sur_00006,225000,,,sur_0003,202509010
e,normal_rik_00001,50000,,,rik_0001,202509010
e,normal_rik_00002,55000,,,rik_0001,202509010
e,normal_rik_00003,60000,,,rik_0001,202509010
e,hard_rik_00001,100000,,,rik_0002,202509010
e,hard_rik_00002,110000,,,rik_0002,202509010
e,hard_rik_00003,120000,,,rik_0002,202509010
e,veryhard_rik_00001,200000,,,rik_0003,202509010
e,veryhard_rik_00002,225000,,,rik_0003,202509010
e,veryhard_rik_00003,250000,,,rik_0003,202509010
e,normal_glo3_00001,60000,,,tutorial_0002,202509010
e,normal_glo3_00002,65000,,,tutorial_0002,202509010
e,normal_glo3_00003,70000,,,tutorial_0002,202509010
e,hard_glo3_00001,100000,,,tutorial_0002,202509010
e,hard_glo3_00002,110000,,,tutorial_0002,202509010
e,hard_glo3_00003,120000,,,tutorial_0002,202509010
e,veryhard_glo3_00001,200000,,,tutorial_0002,202509010
e,veryhard_glo3_00002,225000,,,tutorial_0002,202509010
e,veryhard_glo3_00003,250000,,,tutorial_0002,202509010
e,normal_mag_00001,60000,1,,mag_0001,202509010
e,normal_mag_00002,62000,,,mag_0001,202509010
e,normal_mag_00003,64000,,,mag_0001,202509010
e,normal_mag_00004,66000,,,mag_0001,202509010
e,normal_mag_00005,68000,,,mag_0001,202509010
e,normal_mag_00006,70000,,,mag_0001,202509010
e,hard_mag_00001,120000,1,,mag_0002,202509010
e,hard_mag_00002,125000,,,mag_0002,202509010
e,hard_mag_00003,130000,,,mag_0002,202509010
e,hard_mag_00004,135000,,,mag_0002,202509010
e,hard_mag_00005,140000,,,mag_0002,202509010
e,hard_mag_00006,145000,,,mag_0002,202509010
e,veryhard_mag_00001,250000,,,mag_0003,202509010
e,veryhard_mag_00002,255000,,,mag_0003,202509010
e,veryhard_mag_00003,260000,,,mag_0003,202509010
e,veryhard_mag_00004,265000,,,mag_0003,202509010
e,veryhard_mag_00005,270000,,,mag_0003,202509010
e,veryhard_mag_00006,275000,,,mag_0003,202509010
e,normal_sum_00001,60000,,,sum_0001,202509010
e,normal_sum_00002,62000,,,sum_0001,202509010
e,normal_sum_00003,64000,,,sum_0001,202509010
e,normal_sum_00004,66000,,,sum_0001,202509010
e,normal_sum_00005,68000,,,sum_0001,202509010
e,normal_sum_00006,70000,,,sum_0001,202509010
e,hard_sum_00001,120000,,,sum_0002,202509010
e,hard_sum_00002,125000,,,sum_0002,202509010
e,hard_sum_00003,130000,,,sum_0002,202509010
e,hard_sum_00004,135000,,,sum_0002,202509010
e,hard_sum_00005,140000,,,sum_0002,202509010
e,hard_sum_00006,145000,,,sum_0002,202509010
e,veryhard_sum_00001,250000,,,sum_0003,202509010
e,veryhard_sum_00002,255000,,,sum_0003,202509010
e,veryhard_sum_00003,260000,,,sum_0003,202509010
e,veryhard_sum_00004,265000,,,sum_0003,202509010
e,veryhard_sum_00005,270000,,,sum_0003,202509010
e,veryhard_sum_00006,275000,,,sum_0003,202509010
e,normal_kai_00001,60000,,,kai_0001,202509010
e,normal_kai_00002,62000,,,kai_0001,202509010
e,normal_kai_00003,64000,,,kai_0001,202509010
e,normal_kai_00004,66000,,,kai_0001,202509010
e,normal_kai_00005,68000,,,kai_0001,202509010
e,normal_kai_00006,70000,,,kai_0001,202509010
e,hard_kai_00001,120000,,,kai_0002,202509010
e,hard_kai_00002,125000,,,kai_0002,202509010
e,hard_kai_00003,130000,,,kai_0002,202509010
e,hard_kai_00004,135000,,,kai_0002,202509010
e,hard_kai_00005,140000,,,kai_0002,202509010
e,hard_kai_00006,145000,,,kai_0002,202509010
e,veryhard_kai_00001,250000,,,kai_0003,202509010
e,veryhard_kai_00002,255000,,,kai_0003,202509010
e,veryhard_kai_00003,260000,,,kai_0003,202509010
e,veryhard_kai_00004,265000,,,kai_0003,202509010
e,veryhard_kai_00005,270000,,,kai_0003,202509010
e,veryhard_kai_00006,275000,,,kai_0003,202509010
e,normal_glo4_00001,70000,,,tutorial_0002,202509010
e,normal_glo4_00002,75000,,,tutorial_0002,202509010
e,normal_glo4_00003,80000,,,tutorial_0002,202509010
e,hard_glo4_00001,150000,,,tutorial_0002,202509010
e,hard_glo4_00002,155000,,,tutorial_0002,202509010
e,hard_glo4_00003,160000,,,tutorial_0002,202509010
e,veryhard_glo4_00001,250000,,,tutorial_0002,202509010
e,veryhard_glo4_00002,275000,,,tutorial_0002,202509010
e,veryhard_glo4_00003,300000,,,tutorial_0002,202509010
e,normal_osh_00001,85000,,,osh_0001,202512020
e,normal_osh_00002,90000,,,osh_0001,202512020
e,normal_osh_00003,95000,,,osh_0001,202512020
e,hard_osh_00001,175000,,,osh_0002,202512020
e,hard_osh_00002,170000,,,osh_0002,202512020
e,hard_osh_00003,165000,,,osh_0002,202512020
e,veryhard_osh_00001,325000,,,osh_0003,202512020
e,veryhard_osh_00002,250000,,,osh_0003,202512020
e,veryhard_osh_00003,375000,,,osh_0003,202512020
e,event_kai_1day_00001,500,,,kai_0001,202509010
e,event_kai1_charaget01_00001,5000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00002,6000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00003,8000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00004,12000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00005,18000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00006,22000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00007,50000,,,event_kai_0001,202509010
e,event_kai1_charaget01_00008,50000,,,event_kai_0001,202509010
e,event_kai1_charaget02_00001,5000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00002,6000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00003,8000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00004,12000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00005,18000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00006,22000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00007,50000,,,event_kai_0002,202509010
e,event_kai1_charaget02_00008,50000,,,event_kai_0002,202509010
e,event_kai1_challenge01_00001,20000,,,kai_0001,202509010
e,event_kai1_challenge01_00002,40000,,,kai_0001,202509010
e,event_kai1_challenge01_00003,60000,,,kai_0001,202509010
e,event_kai1_challenge01_00004,80000,,,kai_0001,202509010
e,event_kai1_challenge01_00005,100000,,,kai_0001,202509010
e,event_kai1_savage_00001,80000,,,kai_0001,202509010
e,event_kai1_savage_00002,100000,,,kai_0001,202509010
e,event_kai1_artwork01_00001,30000,,,kai_0003,202509010
e,event_kai1_artwork01_00002,30000,,,kai_0003,202509010
e,event_kai1_artwork01_00003,50000,,,kai_0003,202509010
e,event_kai1_artwork01_00004,80000,,,kai_0003,202509010
e,raid_kai_00001,1000000,1,,kai_0001,202509010
e,event_spy1_1day_00001,500,,,event_spy_0001,202510010
e,event_spy1_charaget01_00001,5000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00002,6000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00003,8000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00004,12000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00005,18000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00006,22000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00007,50000,,,event_spy_0001,202510010
e,event_spy1_charaget01_00008,50000,,,event_spy_0001,202510010
e,event_spy1_charaget02_00001,5000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00002,6000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00003,8000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00004,12000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00005,18000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00006,22000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00007,50000,,,event_spy_0002,202510010
e,event_spy1_charaget02_00008,50000,,,event_spy_0002,202510010
e,event_spy1_challenge01_00001,20000,,,spy_0001,202510010
e,event_spy1_challenge01_00002,40000,,,spy_0001,202510010
e,event_spy1_challenge01_00003,60000,,,spy_0001,202510010
e,event_spy1_challenge01_00004,80000,,,spy_0001,202510010
e,event_spy1_savage_00001,80000,,,spy_0001,202510010
e,event_spy1_savage_00002,100000,,,spy_0001,202510010
e,raid_spy1_00001,1000000,1,,spy_0001,202510010
e,event_dan1_1day_00001,500,,,event_dan_0001,202510020
e,event_dan1_charaget01_00001,5000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00002,6000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00003,8000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00004,12000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00005,18000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00006,22000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00007,50000,,,event_dan_0001,202510020
e,event_dan1_charaget01_00008,50000,,,event_dan_0001,202510020
e,event_dan1_charaget02_00001,5000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00002,6000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00003,8000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00004,12000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00005,18000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00006,22000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00007,50000,,,event_dan_0002,202510020
e,event_dan1_charaget02_00008,50000,,,event_dan_0002,202510020
e,event_dan1_challenge01_00001,40000,,,dan_0001,202510020
e,event_dan1_challenge01_00002,60000,,,dan_0001,202510020
e,event_dan1_challenge01_00003,60000,,,dan_0001,202510020
e,event_dan1_challenge01_00004,80000,,,dan_0001,202510020
e,event_dan1_savage_00001,100000,,,dan_0001,202510020
e,raid_dan1_00001,1000000,1,,dan_0001,202510020
e,event_mag1_1day_00001,500,,,event_mag_0001,202511010
e,event_mag1_charaget01_00001,5000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00002,6000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00003,8000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00004,12000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00005,18000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00006,22000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00007,50000,,,event_mag_0001,202511010
e,event_mag1_charaget01_00008,50000,,,event_mag_0001,202511010
e,event_mag1_charaget02_00001,5000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00002,6000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00003,8000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00004,12000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00005,18000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00006,22000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00007,50000,,,event_mag_0002,202511010
e,event_mag1_charaget02_00008,50000,,,event_mag_0002,202511010
e,event_mag1_challenge01_00001,40000,,,mag_0001,202511010
e,event_mag1_challenge01_00002,60000,,,mag_0001,202511010
e,event_mag1_challenge01_00003,60000,,,mag_0001,202511010
e,event_mag1_challenge01_00004,80000,,,mag_0001,202511010
e,event_mag1_savage_00001,120000,,,mag_0001,202511010
e,event_mag1_savage_00002,150000,,,mag_0001,202511010
e,raid_mag1_00001,1000000,1,,mag_0001,202511010
e,event_yuw1_1day_00001,500,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00001,20000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00002,20000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00003,25000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00004,25000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00005,30000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00006,30000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00007,30000,,,event_yuw_0001,202511020
e,event_yuw1_charaget01_00008,40000,,,event_yuw_0001,202511020
e,event_yuw1_charaget02_00001,20000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00002,20000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00003,25000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00004,25000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00005,30000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00006,30000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00007,30000,,,event_yuw_0002,202511020
e,event_yuw1_charaget02_00008,40000,,,event_yuw_0002,202511020
e,event_yuw1_challenge01_00001,30000,,,event_yuw_0001,202511020
e,event_yuw1_challenge01_00002,40000,,,event_yuw_0001,202511020
e,event_yuw1_challenge01_00003,60000,,,event_yuw_0001,202511020
e,event_yuw1_challenge01_00004,80000,,,event_yuw_0001,202511020
e,event_yuw1_savage_00001,120000,,,event_yuw_0002,202511020
e,event_yuw1_savage_00002,150000,,,event_yuw_0002,202511020
e,event_yuw1_savage_00003,180000,,,event_yuw_0002,202511020
e,raid_yuw1_00001,1000000,1,,event_yuw_0002,202511020
e,event_yuw1_savage02_00001,500000,,,tutorial_0002,202512015
e,event_yuw1_savage02_00002,750000,,,tutorial_0002,202512015
e,event_sur1_1day_00001,500,,,event_sur_0001,202512010
e,event_sur1_charaget01_00001,20000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00002,20000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00003,25000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00004,25000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00005,30000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00006,30000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00007,30000,,,event_sur_0001,202512010
e,event_sur1_charaget01_00008,40000,,,event_sur_0001,202512010
e,raid_sur1_00001,1000000,1,,event_sur_0002,202512010
e,event_sur1_savage_00001,120000,,,sur_0001,202512010
e,event_sur1_savage_00002,150000,,,sur_0001,202512010
e,event_sur1_savage_00003,180000,,,sur_0001,202512010
e,event_sur1_charaget02_00001,20000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00002,20000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00003,30000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00004,30000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00005,40000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00006,40000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00007,50000,,,event_sur_0002,202512010
e,event_sur1_charaget02_00008,50000,,,event_sur_0002,202512010
e,event_sur1_challenge01_00001,30000,,,event_sur_0001,202512010
e,event_sur1_challenge01_00002,40000,,,event_sur_0001,202512010
e,event_sur1_challenge01_00003,60000,,,event_sur_0001,202512010
e,event_sur1_challenge01_00004,80000,,,event_sur_0001,202512010
e,event_osh1_1day_00001,500,,,osh_0001,202512020
e,event_osh1_charaget02_00001,20000,,,event_osh_0002,202512020
e,event_osh1_charaget02_00002,20000,,,event_osh_0002,202512020
e,event_osh1_charaget02_00003,80000,,,event_osh_0002,202512020
e,event_osh1_charaget01_00001,20000,,,event_osh_0001,202512020
e,event_osh1_charaget01_00002,20000,,,event_osh_0001,202512020
e,event_osh1_charaget01_00003,25000,,,event_osh_0001,202512020
e,event_osh1_challenge01_00001,30000,,,event_osh_0001,202512020
e,event_osh1_challenge01_00002,40000,,,event_osh_0001,202512020
e,event_osh1_challenge01_00003,60000,,,event_osh_0001,202512020
e,event_osh1_challenge01_00004,80000,,,event_osh_0001,202512020
e,event_glo1_1day_00001,500,,,tutorial_0002,202512020
e,event_osh1_savage_00001,100000,,,osh_0001,202512020
e,event_osh1_savage_00002,150000,,,osh_0001,202512020
e,event_osh1_savage_00003,180000,,,osh_0001,202512020
e,raid_osh1_00001,1000000,1,,event_osh_0001,202512020
e,event_jig1_1day_00001,500,,,event_jig_0001,202601010
e,raid_jig1_00001,1000000,1,,jig_0003,202601010
e,event_jig1_charaget02_00001,30000,,,event_jig_0002,202601010
e,event_jig1_charaget02_00002,40000,,,event_jig_0002,202601010
e,event_jig1_charaget02_00003,40000,,,event_jig_0002,202601010
e,event_jig1_charaget02_00004,45000,,,event_jig_0002,202601010
e,event_jig1_charaget02_00005,55000,,,event_jig_0002,202601010
e,event_jig1_charaget02_00006,60000,,,event_jig_0002,202601010
e,event_jig1_charaget01_00001,30000,,,event_jig_0001,202601010
e,event_jig1_charaget01_00002,35000,,,event_jig_0001,202601010
e,event_jig1_charaget01_00003,40000,,,event_jig_0001,202601010
e,event_jig1_charaget01_00004,45000,,,event_jig_0001,202601010
e,event_jig1_charaget01_00005,50000,,,event_jig_0001,202601010
e,event_jig1_charaget01_00006,50000,,,event_jig_0001,202601010
e,event_jig1_challenge01_00001,30000,,,event_jig_0001,202601010
e,event_jig1_challenge01_00002,40000,,,event_jig_0001,202601010
e,event_jig1_challenge01_00003,60000,,,event_jig_0001,202601010
e,event_jig1_challenge01_00004,80000,,,event_jig_0001,202601010
e,event_jig1_savage_00001,100000,,,event_jig_0002,202601010
e,event_jig1_savage_00002,150000,,,event_jig_0001,202601010
e,event_jig1_savage_00003,200000,,,event_jig_0001,202601010
e,event_you1_1day_00001,500,,,event_you_0001,202602015
e,raid_you1_00001,1000000,1,,event_you_0001,202602015
e,event_you1_charaget01_00001,30000,,,event_you_0001,202602015
e,event_you1_charaget01_00002,35000,,,event_you_0001,202602015
e,event_you1_charaget01_00003,40000,,,event_you_0001,202602015
e,event_you1_charaget01_00004,45000,,,event_you_0001,202602015
e,event_you1_charaget01_00005,50000,,,event_you_0001,202602015
e,event_you1_charaget01_00006,60000,,,event_you_0001,202602015
e,event_you1_charaget02_00001,7000,,,event_you_0002,202602015
e,event_you1_charaget02_00002,10000,,,event_you_0002,202602015
e,event_you1_charaget02_00003,12000,,,event_you_0002,202602015
e,event_you1_charaget02_00004,12000,,,event_you_0002,202602015
e,event_you1_charaget02_00005,40000,,,event_you_0002,202602015
e,event_you1_charaget02_00006,70000,,,event_you_0002,202602015
e,event_you1_challenge_00001,30000,,,event_you_0001,202602015
e,event_you1_challenge_00002,40000,,,event_you_0001,202602015
e,event_you1_challenge_00003,60000,,,event_you_0001,202602015
e,event_you1_challenge_00004,80000,,,event_you_0001,202602015
e,event_you1_savage_00001,100000,,,event_you_0001,202602015
e,event_you1_savage_00002,150000,,,event_you_0001,202602015
e,event_you1_savage_00003,200000,,,event_you_0001,202602015
e,event_kim1_savage_00001,120000,,kim_enemy_0001,,202602020
e,event_kim1_savage_00002,150000,,kim_enemy_0001,,202602020
e,event_kim1_savage_00003,200000,,kim_enemy_0001,,202602020
e,event_kim1_1day_00001,500,,kim_enemy_0001,,202602020
e,event_kim1_charaget01_00001,15000,,kim_enemy_0001,,202602020
e,event_kim1_charaget01_00002,25000,,kim_enemy_0001,,202602020
e,event_kim1_charaget01_00003,30000,,kim_enemy_0001,,202602020
e,event_kim1_charaget01_00004,45000,,kim_enemy_0001,,202602020
e,event_kim1_charaget02_00001,25000,,kim_enemy_0001,,202602020
e,event_kim1_charaget02_00002,25000,,kim_enemy_0001,,202602020
e,event_kim1_charaget02_00003,30000,,kim_enemy_0001,,202602020
e,event_kim1_charaget02_00004,30000,,kim_enemy_0001,,202602020
e,event_kim1_charaget02_00005,40000,,kim_enemy_0001,,202602020
