ENABLE,release_key,id,mst_in_game_id,language,result_tips,description
e,1,event_test_artwork_h1_ja,event_test_artwork_h1,ja,説明文,
e,1,event_test_artwork_vh1_ja,event_test_artwork_vh1,ja,説明文,
e,1,event_test_artwork_vh2_ja,event_test_artwork_vh2,ja,説明文,
e,1,event_test_speed_attack_n1_ja,event_test_speed_attack_n1,ja,説明文(スピードアタックN1),
e,1,event_test_speed_attack_h1_ja,event_test_speed_attack_h1,ja,説明文(スピードアタックH1),
e,1,event_test_speed_attack_vh1_ja,event_test_speed_attack_vh1,ja,説明文(スピードアタックVH1),
e,1,develop_advent_battle_ja,develop_advent_battle,ja,説明文,降臨バトル　ステージ情報テスト
e,1,tutorial_1_ja,tutorial_1,ja,説明文,
e,1,tutorial_2_ja,tutorial_2,ja,説明文,
e,1,tutorial_3_ja,tutorial_3,ja,説明文,
e,1,plan_test_stage_004_one_buff_ja,plan_test_stage_004_one_buff,ja,testTips,
e,1,plan_test_stage_004_everyone_buff_ja,plan_test_stage_004_everyone_buff,ja,testTips,
e,1,plan_test_stage_004_one_heal_ja,plan_test_stage_004_one_heal,ja,testTips,
e,1,plan_test_stage_004_everyone_heal_ja,plan_test_stage_004_everyone_heal,ja,testTips,
e,1,plan_test_stage_004_one_debuff_ja,plan_test_stage_004_one_debuff,ja,testTips,
e,1,plan_test_stage_004_everyone_debuff_ja,plan_test_stage_004_everyone_debuff,ja,testTips,
e,1,raid_kai_00001_ja,raid_kai_00001,ja,,
e,1,raid_kai_00002_ja,raid_kai_00002,ja,,
e,1,default_pvp_ja,default_pvp,ja,説明文,Pvpステージ情報
e,1,event_test_fragment_n1_1_ja,event_test_fragment_n1_1,ja,説明文,
e,1,event_test_fragment_n1_2_ja,event_test_fragment_n1_2,ja,説明文,
e,1,event_test_fragment_n1_3_ja,event_test_fragment_n1_3,ja,説明文,
e,1,event_test_fragment_n1_4_ja,event_test_fragment_n1_4,ja,説明文,
e,1,test_darkness_koma_special_ja,test_darkness_koma_special,ja,,メインクエスト１　ステージ情報
e,1,test_defense_target_scroll_ja,test_defense_target_scroll,ja,,メインクエスト１　ステージ情報
e,1,test_slipdamage_koma_ja,test_slipdamage_koma,ja,,メインクエスト１　ステージ情報
e,1,event_spy1_charaget01_00001_ja,event_spy1_charaget01_00001,ja,キャラを強化してみよう!,"【属性情報】\n無属性の『フランキー・フランクリン』が登場するぞ!\n\n強化したキャラで挑んでみよう!"
e,1,event_spy1_charaget01_00002_ja,event_spy1_charaget01_00002,ja,緑属性のキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!"
e,1,event_spy1_charaget01_00003_ja,event_spy1_charaget01_00003,ja,突風コマ無効特性のキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!"
e,1,event_spy1_charaget01_00004_ja,event_spy1_charaget01_00004,ja,キャラを強化してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\n攻撃DOWNをしてくる敵が登場するぞ!"
e,1,event_spy1_charaget01_00005_ja,event_spy1_charaget01_00005,ja,キャラを強化してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!"
e,1,event_spy1_charaget01_00006_ja,event_spy1_charaget01_00006,ja,キャラを強化してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【ギミック情報】\n攻撃DOWNをしてくる敵が登場するぞ!"
e,1,event_spy1_charaget01_00007_ja,event_spy1_charaget01_00007,ja,突風コマ無効特性のキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!\n\nこのステージでは、キャラを召喚すると1段目の『密輸組織の残党』が動き始めるぞ!"
e,1,event_spy1_charaget01_00008_ja,event_spy1_charaget01_00008,ja,突風コマ無効特性のキャラを編成してみよう!,"【属性情報】\n黄属性の敵が登場するので緑属性のキャラは有利に戦うこともできるぞ!\nさらに、無属性の敵も登場するぞ!\n\n【コマ効果情報】\n突風コマが登場するぞ!\n特性で突風コマ無効化を持っているキャラを編成しよう!"
